,id,time,mood,appCat.builtin,mood_lag1,mood_lag2,mood_lag3,mood_lag4,mood_lag5,appCat.builtin_lag1,appCat.builtin_lag2,appCat.builtin_lag3,appCat.builtin_lag4,appCat.builtin_lag5
21,AS14.01,1176.0,0.6631578947368422,0.8228227838941308,0.5368421052631579,0.6631578947368422,0.7894736842105263,0.6710526315789473,0.631578947368421,0.8233899473964775,0.8220461750012791,0.8229314504446196,0.8221912296872471,0.8295763864454478
22,AS14.01,1200.0,0.5684210526315789,0.8214369078889509,0.6631578947368422,0.5368421052631579,0.6631578947368422,0.7894736842105263,0.6710526315789473,0.8228227838941308,0.8233899473964775,0.8220461750012791,0.8229314504446196,0.8221912296872471
23,AS14.01,1224.0,0.6000000000000001,0.8306229770795333,0.5684210526315789,0.6631578947368422,0.5368421052631579,0.6631578947368422,0.7894736842105263,0.8214369078889509,0.8228227838941308,0.8233899473964775,0.8220461750012791,0.8229314504446196
24,AS14.01,1248.0,0.7578947368421052,0.8243352141898384,0.6000000000000001,0.5684210526315789,0.6631578947368422,0.5368421052631579,0.6631578947368422,0.8306229770795333,0.8214369078889509,0.8228227838941308,0.8233899473964775,0.8220461750012791
25,AS14.01,1272.0,0.6710526315789473,0.8227654053781832,0.7578947368421052,0.6000000000000001,0.5684210526315789,0.6631578947368422,0.5368421052631579,0.8243352141898384,0.8306229770795333,0.8214369078889509,0.8228227838941308,0.8233899473964775
26,AS14.01,1296.0,0.7263157894736842,0.8279281488412958,0.6710526315789473,0.7578947368421052,0.6000000000000001,0.5684210526315789,0.6631578947368422,0.8227654053781832,0.8243352141898384,0.8306229770795333,0.8214369078889509,0.8228227838941308
27,AS14.01,1320.0,0.6947368421052633,0.8242262427222686,0.7263157894736842,0.6710526315789473,0.7578947368421052,0.6000000000000001,0.5684210526315789,0.8279281488412958,0.8227654053781832,0.8243352141898384,0.8306229770795333,0.8214369078889509
28,AS14.01,1344.0,0.7263157894736842,0.8246870797481569,0.6947368421052633,0.7263157894736842,0.6710526315789473,0.7578947368421052,0.6000000000000001,0.8242262427222686,0.8279281488412958,0.8227654053781832,0.8243352141898384,0.8306229770795333
29,AS14.01,1368.0,0.7263157894736842,0.8264646667114671,0.7263157894736842,0.6947368421052633,0.7263157894736842,0.6710526315789473,0.7578947368421052,0.8246870797481569,0.8242262427222686,0.8279281488412958,0.8227654053781832,0.8243352141898384
30,AS14.01,1392.0,0.6631578947368422,0.8229184696336692,0.7263157894736842,0.7263157894736842,0.6947368421052633,0.7263157894736842,0.6710526315789473,0.8264646667114671,0.8246870797481569,0.8242262427222686,0.8279281488412958,0.8227654053781832
31,AS14.01,1416.0,0.7263157894736842,0.8254992041114019,0.6631578947368422,0.7263157894736842,0.7263157894736842,0.6947368421052633,0.7263157894736842,0.8229184696336692,0.8264646667114671,0.8246870797481569,0.8242262427222686,0.8279281488412958
32,AS14.01,1440.0,0.7105263157894737,0.8329093739559683,0.7263157894736842,0.6631578947368422,0.7263157894736842,0.7263157894736842,0.6947368421052633,0.8254992041114019,0.8229184696336692,0.8264646667114671,0.8246870797481569,0.8242262427222686
33,AS14.01,1464.0,0.7263157894736842,0.828431772065256,0.7105263157894737,0.7263157894736842,0.6631578947368422,0.7263157894736842,0.7263157894736842,0.8329093739559683,0.8254992041114019,0.8229184696336692,0.8264646667114671,0.8246870797481569
34,AS14.01,1488.0,0.631578947368421,0.8301434462086413,0.7263157894736842,0.7105263157894737,0.7263157894736842,0.6631578947368422,0.7263157894736842,0.828431772065256,0.8329093739559683,0.8254992041114019,0.8229184696336692,0.8264646667114671
35,AS14.01,1512.0,0.7578947368421052,0.8238389001100753,0.631578947368421,0.7263157894736842,0.7105263157894737,0.7263157894736842,0.6631578947368422,0.8301434462086413,0.828431772065256,0.8329093739559683,0.8254992041114019,0.8229184696336692
36,AS14.01,1536.0,0.7894736842105263,0.8261837388519647,0.7578947368421052,0.631578947368421,0.7263157894736842,0.7105263157894737,0.7263157894736842,0.8238389001100753,0.8301434462086413,0.828431772065256,0.8329093739559683,0.8254992041114019
37,AS14.01,1560.0,0.7263157894736842,0.8232768747675232,0.7894736842105263,0.7578947368421052,0.631578947368421,0.7263157894736842,0.7105263157894737,0.8261837388519647,0.8238389001100753,0.8301434462086413,0.828431772065256,0.8329093739559683
38,AS14.01,1584.0,0.7894736842105263,0.8264758859736727,0.7263157894736842,0.7894736842105263,0.7578947368421052,0.631578947368421,0.7263157894736842,0.8232768747675232,0.8261837388519647,0.8238389001100753,0.8301434462086413,0.828431772065256
39,AS14.01,1608.0,0.7894736842105263,0.8358270231861491,0.7894736842105263,0.7263157894736842,0.7894736842105263,0.7578947368421052,0.631578947368421,0.8264758859736727,0.8232768747675232,0.8261837388519647,0.8238389001100753,0.8301434462086413
45,AS14.02,240.0,0.6631578947368422,0.8304961521641943,0.75,0.5368421052631579,0.513157894736842,0.5526315789473684,0.7105263157894737,0.8245761022176266,0.8290158762338615,0.8243508325406884,0.8258028051136809,0.8294363262072826
46,AS14.02,264.0,0.6710526315789473,0.8255756553892439,0.6631578947368422,0.75,0.5368421052631579,0.513157894736842,0.5526315789473684,0.8304961521641943,0.8245761022176266,0.8290158762338615,0.8243508325406884,0.8258028051136809
47,AS14.02,288.0,0.6000000000000001,0.8265750976266112,0.6710526315789473,0.6631578947368422,0.75,0.5368421052631579,0.513157894736842,0.8255756553892439,0.8304961521641943,0.8245761022176266,0.8290158762338615,0.8243508325406884
48,AS14.02,312.0,0.6710526315789473,0.8232719141458392,0.6000000000000001,0.6710526315789473,0.6631578947368422,0.75,0.5368421052631579,0.8265750976266112,0.8255756553892439,0.8304961521641943,0.8245761022176266,0.8290158762338615
49,AS14.02,336.0,0.631578947368421,0.8247781206474092,0.6710526315789473,0.6000000000000001,0.6710526315789473,0.6631578947368422,0.75,0.8232719141458392,0.8265750976266112,0.8255756553892439,0.8304961521641943,0.8245761022176266
50,AS14.02,360.0,0.6631578947368422,0.8250996093410857,0.631578947368421,0.6710526315789473,0.6000000000000001,0.6710526315789473,0.6631578947368422,0.8247781206474092,0.8232719141458392,0.8265750976266112,0.8255756553892439,0.8304961521641943
51,AS14.02,384.0,0.6947368421052633,0.8402351374279925,0.6631578947368422,0.631578947368421,0.6710526315789473,0.6000000000000001,0.6710526315789473,0.8250996093410857,0.8247781206474092,0.8232719141458392,0.8265750976266112,0.8255756553892439
52,AS14.02,408.0,0.5368421052631579,0.8309899041542482,0.6947368421052633,0.6631578947368422,0.631578947368421,0.6710526315789473,0.6000000000000001,0.8402351374279925,0.8250996093410857,0.8247781206474092,0.8232719141458392,0.8265750976266112
53,AS14.02,432.0,0.43421052631578944,0.8249812858265431,0.5368421052631579,0.6947368421052633,0.6631578947368422,0.631578947368421,0.6710526315789473,0.8309899041542482,0.8402351374279925,0.8250996093410857,0.8247781206474092,0.8232719141458392
54,AS14.02,456.0,0.5368421052631579,0.8273483193832997,0.43421052631578944,0.5368421052631579,0.6947368421052633,0.6631578947368422,0.631578947368421,0.8249812858265431,0.8309899041542482,0.8402351374279925,0.8250996093410857,0.8247781206474092
55,AS14.02,480.0,0.6947368421052633,0.8277598861969084,0.5368421052631579,0.43421052631578944,0.5368421052631579,0.6947368421052633,0.6631578947368422,0.8273483193832997,0.8249812858265431,0.8309899041542482,0.8402351374279925,0.8250996093410857
56,AS14.02,504.0,0.2368421052631579,0.8262559574437226,0.6947368421052633,0.5368421052631579,0.43421052631578944,0.5368421052631579,0.6947368421052633,0.8277598861969084,0.8273483193832997,0.8249812858265431,0.8309899041542482,0.8402351374279925
57,AS14.02,528.0,0.6000000000000001,0.8324238902527898,0.2368421052631579,0.6947368421052633,0.5368421052631579,0.43421052631578944,0.5368421052631579,0.8262559574437226,0.8277598861969084,0.8273483193832997,0.8249812858265431,0.8309899041542482
58,AS14.02,552.0,0.513157894736842,0.8253437513369482,0.6000000000000001,0.2368421052631579,0.6947368421052633,0.5368421052631579,0.43421052631578944,0.8324238902527898,0.8262559574437226,0.8277598861969084,0.8273483193832997,0.8249812858265431
59,AS14.02,576.0,0.6710526315789473,0.825755320809039,0.513157894736842,0.6000000000000001,0.2368421052631579,0.6947368421052633,0.5368421052631579,0.8253437513369482,0.8324238902527898,0.8262559574437226,0.8277598861969084,0.8273483193832997
60,AS14.02,600.0,0.6710526315789473,0.827378566425965,0.6710526315789473,0.513157894736842,0.6000000000000001,0.2368421052631579,0.6947368421052633,0.825755320809039,0.8253437513369482,0.8324238902527898,0.8262559574437226,0.8277598861969084
61,AS14.02,624.0,0.5526315789473684,0.8273999128553315,0.6710526315789473,0.6710526315789473,0.513157894736842,0.6000000000000001,0.2368421052631579,0.827378566425965,0.825755320809039,0.8253437513369482,0.8324238902527898,0.8262559574437226
62,AS14.02,648.0,0.4736842105263158,0.8317111207710605,0.5526315789473684,0.6710526315789473,0.6710526315789473,0.513157894736842,0.6000000000000001,0.8273999128553315,0.827378566425965,0.825755320809039,0.8253437513369482,0.8324238902527898
63,AS14.02,672.0,0.6631578947368422,0.8262690739643833,0.4736842105263158,0.5526315789473684,0.6710526315789473,0.6710526315789473,0.513157894736842,0.8317111207710605,0.8273999128553315,0.827378566425965,0.825755320809039,0.8253437513369482
64,AS14.02,696.0,0.7894736842105263,0.8269697154764831,0.6631578947368422,0.4736842105263158,0.5526315789473684,0.6710526315789473,0.6710526315789473,0.8262690739643833,0.8317111207710605,0.8273999128553315,0.827378566425965,0.825755320809039
65,AS14.02,720.0,0.6710526315789473,0.8249249132706156,0.7894736842105263,0.6631578947368422,0.4736842105263158,0.5526315789473684,0.6710526315789473,0.8269697154764831,0.8262690739643833,0.8317111207710605,0.8273999128553315,0.827378566425965
66,AS14.02,744.0,0.5789473684210527,0.8294928453126653,0.6710526315789473,0.7894736842105263,0.6631578947368422,0.4736842105263158,0.5526315789473684,0.8249249132706156,0.8269697154764831,0.8262690739643833,0.8317111207710605,0.8273999128553315
67,AS14.02,768.0,0.5526315789473684,0.8183950457196393,0.5789473684210527,0.6710526315789473,0.7894736842105263,0.6631578947368422,0.4736842105263158,0.8294928453126653,0.8249249132706156,0.8269697154764831,0.8262690739643833,0.8317111207710605
68,AS14.02,792.0,0.5526315789473684,0.8162750525933052,0.5526315789473684,0.5789473684210527,0.6710526315789473,0.7894736842105263,0.6631578947368422,0.8183950457196393,0.8294928453126653,0.8249249132706156,0.8269697154764831,0.8262690739643833
69,AS14.02,816.0,0.4210526315789474,0.8269331146982929,0.5526315789473684,0.5526315789473684,0.5789473684210527,0.6710526315789473,0.7894736842105263,0.8162750525933052,0.8183950457196393,0.8294928453126653,0.8249249132706156,0.8269697154764831
70,AS14.02,840.0,0.31578947368421056,0.8162750525933052,0.4210526315789474,0.5526315789473684,0.5526315789473684,0.5789473684210527,0.6710526315789473,0.8269331146982929,0.8162750525933052,0.8183950457196393,0.8294928453126653,0.8249249132706156
71,AS14.02,864.0,0.3947368421052631,0.8162750525933052,0.31578947368421056,0.4210526315789474,0.5526315789473684,0.5526315789473684,0.5789473684210527,0.8162750525933052,0.8269331146982929,0.8162750525933052,0.8183950457196393,0.8294928453126653
72,AS14.02,888.0,0.4210526315789474,0.8162750525933052,0.3947368421052631,0.31578947368421056,0.4210526315789474,0.5526315789473684,0.5526315789473684,0.8162750525933052,0.8162750525933052,0.8269331146982929,0.8162750525933052,0.8183950457196393
73,AS14.02,912.0,0.3947368421052631,0.8162750525933052,0.4210526315789474,0.3947368421052631,0.31578947368421056,0.4210526315789474,0.5526315789473684,0.8162750525933052,0.8162750525933052,0.8162750525933052,0.8269331146982929,0.8162750525933052
74,AS14.02,936.0,0.631578947368421,0.8162750525933052,0.3947368421052631,0.4210526315789474,0.3947368421052631,0.31578947368421056,0.4210526315789474,0.8162750525933052,0.8162750525933052,0.8162750525933052,0.8162750525933052,0.8269331146982929
75,AS14.02,960.0,0.9473684210526316,0.8162750525933052,0.631578947368421,0.3947368421052631,0.4210526315789474,0.3947368421052631,0.31578947368421056,0.8162750525933052,0.8162750525933052,0.8162750525933052,0.8162750525933052,0.8162750525933052
81,AS14.03,240.0,0.6947368421052633,0.8578159811067831,0.8526315789473684,0.8842105263157893,0.7894736842105263,0.75,0.8289473684210527,0.8196734322075047,0.8264736244093267,0.8429251052444345,0.8384700179996485,0.8222425915525465
82,AS14.03,264.0,0.7263157894736842,0.8684815037887641,0.6947368421052633,0.8526315789473684,0.8842105263157893,0.7894736842105263,0.75,0.8578159811067831,0.8196734322075047,0.8264736244093267,0.8429251052444345,0.8384700179996485
83,AS14.03,288.0,0.6947368421052633,0.8509784730932533,0.7263157894736842,0.6947368421052633,0.8526315789473684,0.8842105263157893,0.7894736842105263,0.8684815037887641,0.8578159811067831,0.8196734322075047,0.8264736244093267,0.8429251052444345
84,AS14.03,312.0,0.7578947368421052,0.8271470559769576,0.6947368421052633,0.7263157894736842,0.6947368421052633,0.8526315789473684,0.8842105263157893,0.8509784730932533,0.8684815037887641,0.8578159811067831,0.8196734322075047,0.8264736244093267
85,AS14.03,336.0,0.7578947368421052,0.8380028871441914,0.7578947368421052,0.6947368421052633,0.7263157894736842,0.6947368421052633,0.8526315789473684,0.8271470559769576,0.8509784730932533,0.8684815037887641,0.8578159811067831,0.8196734322075047
86,AS14.03,360.0,0.7263157894736842,0.8265665005222264,0.7578947368421052,0.7578947368421052,0.6947368421052633,0.7263157894736842,0.6947368421052633,0.8380028871441914,0.8271470559769576,0.8509784730932533,0.8684815037887641,0.8578159811067831
87,AS14.03,384.0,0.6000000000000001,0.820170333104289,0.7263157894736842,0.7578947368421052,0.7578947368421052,0.6947368421052633,0.7263157894736842,0.8265665005222264,0.8380028871441914,0.8271470559769576,0.8509784730932533,0.8684815037887641
88,AS14.03,408.0,0.6947368421052633,0.8462543921244576,0.6000000000000001,0.7263157894736842,0.7578947368421052,0.7578947368421052,0.6947368421052633,0.820170333104289,0.8265665005222264,0.8380028871441914,0.8271470559769576,0.8509784730932533
89,AS14.03,432.0,0.6947368421052633,0.8648387007627798,0.6947368421052633,0.6000000000000001,0.7263157894736842,0.7578947368421052,0.7578947368421052,0.8462543921244576,0.820170333104289,0.8265665005222264,0.8380028871441914,0.8271470559769576
90,AS14.03,456.0,0.7578947368421052,0.8246701690376139,0.6947368421052633,0.6947368421052633,0.6000000000000001,0.7263157894736842,0.7578947368421052,0.8648387007627798,0.8462543921244576,0.820170333104289,0.8265665005222264,0.8380028871441914
91,AS14.03,480.0,0.6947368421052633,0.8710383727917234,0.7578947368421052,0.6947368421052633,0.6947368421052633,0.6000000000000001,0.7263157894736842,0.8246701690376139,0.8648387007627798,0.8462543921244576,0.820170333104289,0.8265665005222264
92,AS14.03,504.0,0.7263157894736842,0.8342601362831541,0.6947368421052633,0.7578947368421052,0.6947368421052633,0.6947368421052633,0.6000000000000001,0.8710383727917234,0.8246701690376139,0.8648387007627798,0.8462543921244576,0.820170333104289
93,AS14.03,528.0,0.736842105263158,0.8231793563160612,0.7263157894736842,0.6947368421052633,0.7578947368421052,0.6947368421052633,0.6947368421052633,0.8342601362831541,0.8710383727917234,0.8246701690376139,0.8648387007627798,0.8462543921244576
94,AS14.03,552.0,0.6947368421052633,1.0,0.736842105263158,0.7263157894736842,0.6947368421052633,0.7578947368421052,0.6947368421052633,0.8231793563160612,0.8342601362831541,0.8710383727917234,0.8246701690376139,0.8648387007627798
95,AS14.03,576.0,0.631578947368421,0.8640218504492571,0.6947368421052633,0.736842105263158,0.7263157894736842,0.6947368421052633,0.7578947368421052,1.0,0.8231793563160612,0.8342601362831541,0.8710383727917234,0.8246701690376139
96,AS14.03,600.0,0.7263157894736842,0.8329576960182926,0.631578947368421,0.6947368421052633,0.736842105263158,0.7263157894736842,0.6947368421052633,0.8640218504492571,1.0,0.8231793563160612,0.8342601362831541,0.8710383727917234
97,AS14.03,624.0,0.7894736842105263,0.8251712435316194,0.7263157894736842,0.631578947368421,0.6947368421052633,0.736842105263158,0.7263157894736842,0.8329576960182926,0.8640218504492571,1.0,0.8231793563160612,0.8342601362831541
98,AS14.03,648.0,0.6710526315789473,0.8695700577827546,0.7894736842105263,0.7263157894736842,0.631578947368421,0.6947368421052633,0.736842105263158,0.8251712435316194,0.8329576960182926,0.8640218504492571,1.0,0.8231793563160612
99,AS14.03,672.0,0.7105263157894737,0.8662802145297429,0.6710526315789473,0.7894736842105263,0.7263157894736842,0.631578947368421,0.6947368421052633,0.8695700577827546,0.8251712435316194,0.8329576960182926,0.8640218504492571,1.0
100,AS14.03,696.0,0.7578947368421052,0.8251497793173396,0.7105263157894737,0.6710526315789473,0.7894736842105263,0.7263157894736842,0.631578947368421,0.8662802145297429,0.8695700577827546,0.8251712435316194,0.8329576960182926,0.8640218504492571
101,AS14.03,720.0,0.7105263157894737,0.8354321005948968,0.7578947368421052,0.7105263157894737,0.6710526315789473,0.7894736842105263,0.7263157894736842,0.8251497793173396,0.8662802145297429,0.8695700577827546,0.8251712435316194,0.8329576960182926
102,AS14.03,744.0,0.6947368421052633,0.9690286380369616,0.7105263157894737,0.7578947368421052,0.7105263157894737,0.6710526315789473,0.7894736842105263,0.8354321005948968,0.8251497793173396,0.8662802145297429,0.8695700577827546,0.8251712435316194
103,AS14.03,768.0,0.7263157894736842,0.8232852121210624,0.6947368421052633,0.7105263157894737,0.7578947368421052,0.7105263157894737,0.6710526315789473,0.9690286380369616,0.8354321005948968,0.8251497793173396,0.8662802145297429,0.8695700577827546
104,AS14.03,792.0,0.631578947368421,0.8265122849715708,0.7263157894736842,0.6947368421052633,0.7105263157894737,0.7578947368421052,0.7105263157894737,0.8232852121210624,0.9690286380369616,0.8354321005948968,0.8251497793173396,0.8662802145297429
105,AS14.03,816.0,0.6947368421052633,0.8264573397918059,0.631578947368421,0.7263157894736842,0.6947368421052633,0.7105263157894737,0.7578947368421052,0.8265122849715708,0.8232852121210624,0.9690286380369616,0.8354321005948968,0.8251497793173396
106,AS14.03,840.0,0.7105263157894737,0.8251741647461398,0.6947368421052633,0.631578947368421,0.7263157894736842,0.6947368421052633,0.7105263157894737,0.8264573397918059,0.8265122849715708,0.8232852121210624,0.9690286380369616,0.8354321005948968
107,AS14.03,864.0,0.7105263157894737,0.8438190566076592,0.7105263157894737,0.6947368421052633,0.631578947368421,0.7263157894736842,0.6947368421052633,0.8251741647461398,0.8264573397918059,0.8265122849715708,0.8232852121210624,0.9690286380369616
108,AS14.03,888.0,0.7263157894736842,0.8209967114247517,0.7105263157894737,0.7105263157894737,0.6947368421052633,0.631578947368421,0.7263157894736842,0.8438190566076592,0.8251741647461398,0.8264573397918059,0.8265122849715708,0.8232852121210624
109,AS14.03,912.0,0.631578947368421,0.8240790594278475,0.7263157894736842,0.7105263157894737,0.7105263157894737,0.6947368421052633,0.631578947368421,0.8209967114247517,0.8438190566076592,0.8251741647461398,0.8264573397918059,0.8265122849715708
110,AS14.03,936.0,0.6631578947368422,0.8272494764029951,0.631578947368421,0.7263157894736842,0.7105263157894737,0.7105263157894737,0.6947368421052633,0.8240790594278475,0.8209967114247517,0.8438190566076592,0.8251741647461398,0.8264573397918059
111,AS14.03,960.0,0.631578947368421,0.8364596687629574,0.6631578947368422,0.631578947368421,0.7263157894736842,0.7105263157894737,0.7105263157894737,0.8272494764029951,0.8240790594278475,0.8209967114247517,0.8438190566076592,0.8251741647461398
112,AS14.03,984.0,0.6631578947368422,0.9367180863452336,0.631578947368421,0.6631578947368422,0.631578947368421,0.7263157894736842,0.7105263157894737,0.8364596687629574,0.8272494764029951,0.8240790594278475,0.8209967114247517,0.8438190566076592
113,AS14.03,1008.0,0.7263157894736842,0.8239114031518878,0.6631578947368422,0.631578947368421,0.6631578947368422,0.631578947368421,0.7263157894736842,0.9367180863452336,0.8364596687629574,0.8272494764029951,0.8240790594278475,0.8209967114247517
114,AS14.03,1032.0,0.75,0.8647309443135858,0.7263157894736842,0.6631578947368422,0.631578947368421,0.6631578947368422,0.631578947368421,0.8239114031518878,0.9367180863452336,0.8364596687629574,0.8272494764029951,0.8240790594278475
115,AS14.03,1056.0,0.6947368421052633,0.8219532962654135,0.75,0.7263157894736842,0.6631578947368422,0.631578947368421,0.6631578947368422,0.8647309443135858,0.8239114031518878,0.9367180863452336,0.8364596687629574,0.8272494764029951
116,AS14.03,1080.0,0.6710526315789473,0.8209772453336921,0.6947368421052633,0.75,0.7263157894736842,0.6631578947368422,0.631578947368421,0.8219532962654135,0.8647309443135858,0.8239114031518878,0.9367180863452336,0.8364596687629574
122,AS14.05,240.0,0.11842105263157893,0.8566489326504749,0.22105263157894744,0.11842105263157893,0.6710526315789473,0.6631578947368422,0.5921052631578947,0.8518543891525028,0.8231626535799824,0.8343604617740333,0.8291838777045674,0.8340666825720031
123,AS14.05,264.0,0.3684210526315789,0.8467984115246016,0.11842105263157893,0.22105263157894744,0.11842105263157893,0.6710526315789473,0.6631578947368422,0.8566489326504749,0.8518543891525028,0.8231626535799824,0.8343604617740333,0.8291838777045674
124,AS14.05,288.0,0.3947368421052631,0.8474211000886144,0.3684210526315789,0.11842105263157893,0.22105263157894744,0.11842105263157893,0.6710526315789473,0.8467984115246016,0.8566489326504749,0.8518543891525028,0.8231626535799824,0.8343604617740333
125,AS14.05,312.0,0.4421052631578947,0.8447886179933074,0.3947368421052631,0.3684210526315789,0.11842105263157893,0.22105263157894744,0.11842105263157893,0.8474211000886144,0.8467984115246016,0.8566489326504749,0.8518543891525028,0.8231626535799824
126,AS14.05,336.0,0.5052631578947369,0.8395762653915735,0.4421052631578947,0.3947368421052631,0.3684210526315789,0.11842105263157893,0.22105263157894744,0.8447886179933074,0.8474211000886144,0.8467984115246016,0.8566489326504749,0.8518543891525028
127,AS14.05,360.0,0.5368421052631579,0.8362817879246541,0.5052631578947369,0.4421052631578947,0.3947368421052631,0.3684210526315789,0.11842105263157893,0.8395762653915735,0.8447886179933074,0.8474211000886144,0.8467984115246016,0.8566489326504749
128,AS14.05,384.0,0.5052631578947369,0.8283437094974968,0.5368421052631579,0.5052631578947369,0.4421052631578947,0.3947368421052631,0.3684210526315789,0.8362817879246541,0.8395762653915735,0.8447886179933074,0.8474211000886144,0.8467984115246016
129,AS14.05,408.0,0.6000000000000001,0.8268742500071464,0.5052631578947369,0.5368421052631579,0.5052631578947369,0.4421052631578947,0.3947368421052631,0.8283437094974968,0.8362817879246541,0.8395762653915735,0.8447886179933074,0.8474211000886144
130,AS14.05,432.0,0.631578947368421,0.8281160413379278,0.6000000000000001,0.5052631578947369,0.5368421052631579,0.5052631578947369,0.4421052631578947,0.8268742500071464,0.8283437094974968,0.8362817879246541,0.8395762653915735,0.8447886179933074
131,AS14.05,456.0,0.631578947368421,0.8349297821619641,0.631578947368421,0.6000000000000001,0.5052631578947369,0.5368421052631579,0.5052631578947369,0.8281160413379278,0.8268742500071464,0.8283437094974968,0.8362817879246541,0.8395762653915735
132,AS14.05,480.0,0.6631578947368422,0.8255102792517699,0.631578947368421,0.631578947368421,0.6000000000000001,0.5052631578947369,0.5368421052631579,0.8349297821619641,0.8281160413379278,0.8268742500071464,0.8283437094974968,0.8362817879246541
133,AS14.05,504.0,0.631578947368421,0.8684895550717141,0.6631578947368422,0.631578947368421,0.631578947368421,0.6000000000000001,0.5052631578947369,0.8255102792517699,0.8349297821619641,0.8281160413379278,0.8268742500071464,0.8283437094974968
134,AS14.05,528.0,0.7105263157894737,0.8317939826868564,0.631578947368421,0.6631578947368422,0.631578947368421,0.631578947368421,0.6000000000000001,0.8684895550717141,0.8255102792517699,0.8349297821619641,0.8281160413379278,0.8268742500071464
135,AS14.05,552.0,0.6000000000000001,0.8297368270272766,0.7105263157894737,0.631578947368421,0.6631578947368422,0.631578947368421,0.631578947368421,0.8317939826868564,0.8684895550717141,0.8255102792517699,0.8349297821619641,0.8281160413379278
