,mood,circumplex.arousal,circumplex.valence,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,activity
10,0.7894736842105263,0.55,0.6923076923076923,0.8305098221458342,0.0913139371448682,0.10660000443004347,0.0,0.0,0.0,0.14042853747943382,0.06850780449587175,0.03133654378271258,0.0,0.05370249341208562,0.0,1.0,0.34316806123259935,1.0,0.12413380561421122
11,0.7105263157894737,0.375,0.6153846153846154,0.8245334214324945,0.07725580523341456,0.16822605299764623,0.0,0.0,0.0,0.07148929346324535,0.06478056084817972,0.0,0.03481732648687378,0.1053740895745799,0.0,0.0,0.35353717265723994,0.0,0.08935258313613444
12,0.6947368421052633,0.5,0.5692307692307692,0.8241366563722399,0.07908331321636033,0.050303085568079275,0.04621601154308042,0.019967950456259237,0.0,0.14150828565963586,0.0652236249607882,0.06575600345667149,0.03068127300571725,0.034039337402742155,0.0,1.0,0.21477150307754028,0.0,0.12832482482236085
13,0.47368421052631576,0.55,0.38461538461538464,0.8223477535681484,0.05968154432473876,0.041585421652531845,0.10228389584939028,0.030530565486769513,0.11434639576417821,0.08780509717319608,0.04501330602505137,0.1795582510654531,0.0,0.052752267165536326,0.0,1.0,0.2404243338657279,0.0,0.16281811934290402
14,0.5526315789473684,0.5833333333333334,0.5897435897435898,0.8266448703361567,0.06457948365387331,0.044937809473906784,0.087654559450732,0.0,0.33595844379590234,0.08345096972963915,0.06435735893477573,0.0,0.0,0.05870661807395667,0.0,1.0,0.2160078633726034,0.0,0.18549524154397962
15,0.536842105263158,0.2,0.38461538461538464,0.825967389735505,0.0844494654162099,0.04834140010685509,0.17080263841838286,0.0,0.0,0.08265450238706595,0.042665035500869884,0.034211724714125376,0.0,0.038685368023423046,0.0,1.0,0.19860278694098757,0.0,0.08961740712444216
16,0.5052631578947369,0.55,0.5076923076923077,0.8224391409507574,0.07790808622697788,0.09477914828115966,0.0,0.0,0.0,0.12809661676143444,0.0833736974189845,0.04052957559471089,0.0,0.027238840641183325,0.0,1.0,0.16673208149292426,1.0,0.2305832605330933
17,0.6000000000000001,0.4,0.5692307692307692,0.8233524660101971,0.07213866750331917,0.07473714799750464,0.0,0.0,0.0,0.06718037508000817,0.052618342303751814,0.05616045314429213,0.0,0.03636840575004563,0.0,0.0,0.16727885840101364,0.0,0.18314549646470893
18,0.5526315789473684,0.3125,0.5384615384615385,0.8369434411371351,0.08161471053391996,0.09183380989360954,0.0,0.022319576949144077,0.0,0.11507377589208259,0.0745124218275547,0.0,0.0,0.025451463697173313,0.0,1.0,0.19592627886534555,0.0,0.07537987754743784
19,0.5526315789473684,0.33333333333333337,0.46153846153846156,0.8237528226329767,0.09459532131159502,0.0729034736500021,0.06201000161316341,0.0,0.06351876192810094,0.12342126159963365,0.07124847595603336,0.10801560522229911,0.0,0.0691276700538482,0.0,1.0,0.22675243736654555,0.0,0.0922240158405392
20,0.5684210526315789,0.4,0.4871794871794872,0.8222810841705366,0.06492260796351698,0.07506392025545866,0.04286309619831155,0.0,0.0,0.17348340508193744,0.0683822752978421,0.0,0.0,0.049724980670227195,0.0,1.0,0.22472570054131147,0.0,0.13710042729527164
21,0.6947368421052633,0.3,0.6923076923076923,0.8263971013778054,0.06775295559172206,0.07674901588567314,0.0,0.0,0.0,0.0703450971235144,0.051182054005627954,0.0,0.0,0.15082381978323137,0.0,1.0,0.21280798985092872,0.0,0.21910736889102733
22,0.6947368421052633,0.4,0.6307692307692307,0.8233370071676627,0.08347848808216539,0.048525927070003194,0.0,0.0004132026640061462,0.08612367352091549,0.07818993548835834,0.04538201156805389,0.0,0.0,0.0692821247983329,0.0,1.0,0.27487254749344137,0.0,0.10811120774280983
23,0.631578947368421,0.2,0.6307692307692307,0.8295763864454478,0.05275337848680891,0.06922319848479289,0.10540790629312971,0.0,0.0,0.04970429749160035,0.05320620693762287,0.06137743338556588,0.0,0.06562431115232349,0.0,0.0,0.19062737720422365,0.0,0.1455803895048619
24,0.6710526315789473,0.3125,0.6153846153846154,0.822191229687247,0.08759199245312216,0.17970719396085888,0.0,0.0,0.0,0.06544151681434542,0.051078072773968634,0.009019976262276741,0.0,0.0387852372815598,0.0,0.0,0.2358260878473884,0.0,0.1314982614201672
25,0.7894736842105263,0.1875,0.6923076923076923,0.8229314504446196,0.09122842360591134,0.06083110922007762,0.06154890573748454,0.0,0.0,0.049641241924188936,0.019993370698487313,0.0,0.0,0.0,0.0,0.0,0.18079568992560865,0.0,0.025519783133203394
26,0.6631578947368422,0.2,0.5692307692307692,0.8220461750012791,0.09196900814588364,0.11061716787319233,0.10006430248606406,0.0,0.0,0.07008371636516797,0.052590599488199385,0.026089981031335946,0.0,0.07009968730965127,0.0,1.0,0.2263758864504758,1.0,0.15268068239929244
27,0.536842105263158,0.5,0.6307692307692307,0.8233899473964775,0.07347981834222375,0.04829840132675801,0.029222903335663453,0.0,0.0,0.10666446411286348,0.07597851735439878,0.0149938504236574,0.0,0.05499069773109543,0.0,1.0,0.19437091419510602,1.0,0.16401031629126395
28,0.6631578947368422,0.6875,0.5384615384615385,0.8228227838941308,0.06281597948696548,0.022507375967322593,0.0,0.0,0.0,0.03939866417043901,0.07644606135245105,0.0,0.0,0.06152150763973155,0.0,0.0,0.20702992390975553,1.0,0.17831251331596104
29,0.5684210526315789,0.4,0.5692307692307692,0.821436907888951,0.08128797936937315,0.02720926103899067,0.0,0.0,0.0,0.06232415795788485,0.05955728830715583,0.0,0.0,0.04560083721075276,0.0,1.0,0.2497965934174898,0.0,0.1035944141532948
30,0.6000000000000001,0.3,0.6307692307692307,0.8306229770795333,0.11577299735159226,0.0843281921686749,0.11442225704606732,0.0,0.0,0.03957061793226566,0.06589997983394294,0.03817279293557705,0.0,0.06100228655390737,0.0,1.0,0.2840068344144237,0.0,0.13548249483759223
31,0.7578947368421052,0.45,0.6923076923076923,0.8243352141898384,0.06778405957313129,0.07656536744070107,0.10712861393414708,0.011348051255859068,0.0,0.03649515727973013,0.041793679110619986,0.11554211294423067,0.0,0.048776033282979615,0.0,1.0,0.19995971146030245,0.0,0.18097291861348458
32,0.6710526315789473,0.4375,0.6153846153846154,0.8227654053781832,0.10212785817102496,0.05912157527057151,0.03564418992310588,0.0,0.0,0.039648286934798604,0.07190055967107051,0.0,0.0,0.03330361638724483,0.0,1.0,0.23781585105483588,1.0,0.13617070846242377
33,0.7263157894736842,0.4375,0.6923076923076923,0.8279281488412958,0.08335806471092486,0.017560824662514993,0.07453263071104659,0.0,0.0,0.06729265564230524,0.07102359461788137,0.04080473989503289,0.0,0.05802563912070857,0.0,1.0,0.2049580062693207,0.0,0.15286552250118804
34,0.6947368421052633,0.55,0.6923076923076923,0.8242262427222686,0.07845517723386862,0.03799393981384466,0.043077064401068274,0.0,0.0,0.06101460447736681,0.07850898774782339,0.0,0.0,0.055452633769168765,0.0,1.0,0.22342662268732374,0.0,0.16731810755400436
35,0.7263157894736842,0.55,0.6923076923076923,0.824687079748157,0.08409590064583349,0.037280799629463235,0.04044335107813087,0.0,0.0,0.04095784041531663,0.050859220833004946,0.0,0.0,0.061771225041079666,0.0,1.0,0.24259168581505927,0.0,0.08369711728065457
36,0.7263157894736842,0.4,0.6923076923076923,0.8264646667114671,0.09386401646567387,0.047103062397791606,0.06924503952250362,0.0,0.0,0.04627246749784091,0.08902655230624855,0.030588913072839907,0.0,0.05361148027996298,0.0,1.0,0.35441570804595235,0.0,0.09264693979944276
37,0.6631578947368422,0.45,0.6307692307692307,0.8229184696336692,0.0853496531590647,0.04864782840259574,0.04720967539567313,0.0,0.0,0.06650843056449134,0.11225338403771425,0.037839317367144645,0.0,0.03718195300870321,0.0,1.0,0.1825623468069715,1.0,0.1984986374220076
38,0.7263157894736842,0.45,0.6923076923076923,0.8254992041114019,0.08349389518777217,0.12352085310736144,0.04581888207775448,0.0,0.0,0.05356263077663206,0.026276140541192063,0.04220196069291204,0.003297529785660564,0.04137350991069323,0.0,1.0,0.22808207781086587,1.0,0.16878820450332507
39,0.7105263157894737,0.5,0.6923076923076923,0.8329093739559683,0.09690924807129908,0.07297144506365874,0.0,0.0,0.0,0.13520073830633916,0.015918436412018042,0.0,0.0,0.0276706958809928,0.0,0.0,0.20430028713207515,0.0,0.05547373776153543
40,0.7263157894736842,0.3,0.6307692307692307,0.828431772065256,0.09803633535263209,0.051252220966195534,0.09220237135021778,0.0,0.0,0.0701184935304812,0.0509457185374741,0.0,0.0,0.04755124109523455,0.0,1.0,0.2773566715011858,0.0,0.03581044035767033
41,0.631578947368421,0.4375,0.6923076923076923,0.8301434462086413,0.06987547555501976,0.06356604120403295,0.0,0.06502479411075002,0.0,0.046916714485268955,0.11922456874771103,0.03763433148905805,0.0,0.059439105676327715,0.0,0.0,0.243520365440568,0.0,0.1870270803969211
42,0.7578947368421052,0.4,0.6153846153846154,0.8238389001100753,0.06531352984268321,0.032375815797468996,0.06212561165779426,0.0,0.0,0.13460429382067735,0.011482290184152415,0.03056836966304624,0.0,0.06179749001868314,0.0,1.0,0.1660150235543556,0.0,0.23812542224955188
43,0.7894736842105263,0.4,0.6923076923076923,0.8261837388519647,0.074071822665376,0.057369972437856236,0.15186955862871335,0.0,0.10432864749259252,0.042920818190775936,0.08413317633169376,0.0,0.0,0.04944918172921441,0.0,1.0,0.1749934923202272,1.0,0.06746133750805298
44,0.7263157894736842,0.45,0.6923076923076923,0.8232768747675232,0.09039768334092471,0.05732674645373366,0.10796816306777589,0.0,0.0,0.03760918580859807,0.052580778079836854,0.0,0.0,0.015247820069394569,0.0,0.0,0.24950876644523443,0.0,0.14076597490706222
45,0.7894736842105263,0.45,0.6923076923076923,0.8264758859736727,0.08731714113405378,0.07307444357496576,0.07143625315911169,0.0,0.0,0.04702916065311516,0.026476255819954973,0.25751306112643024,0.031531842950430204,0.08640270864460457,0.0,0.0,0.29300567444044767,1.0,0.13057334509923166
46,0.7894736842105263,0.375,0.6923076923076923,0.8358270231861491,0.07884896673454593,0.062367210272675784,0.0,0.0,0.0,0.04118195992511317,0.11466304141227303,0.0,0.0,0.0,0.0,0.0,0.2903053641970991,0.0,0.10326433881970856
47,0.5263157894736841,0.5,0.38461538461538464,0.8236754654373164,0.0349719826914031,0.08666156881064244,0.0,0.0,0.0,0.12449798094150324,0.012379900154156485,0.0,0.0,0.0,0.0,1.0,0.07776758309265787,1.0,0.0
48,0.5921052631578947,0.625,0.5384615384615385,0.8261126180455836,0.07333967405357286,0.10515435560884832,0.0,0.0,0.0,0.0751324430379013,0.011940623710647214,0.0,0.0,0.0,0.0,1.0,0.12061012024111335,0.0,0.30589607554543286
49,0.8210526315789473,0.65,0.6307692307692307,0.8284622421431818,0.04289145725254678,0.02839889301808615,0.0,0.0,0.0,0.10284998869742128,0.012953855230401774,0.0,0.0,0.0,0.0,1.0,0.08680598630707322,1.0,0.3994766762516792
50,0.6000000000000001,0.6,0.5076923076923077,0.8283491618670515,0.0628891266055744,0.015205215152996839,0.0,0.0,0.0,0.10195119218054757,0.011083218595422535,0.03177682640624495,0.0,0.0,0.0,1.0,0.11236495976514457,1.0,0.574471507728912
51,0.6710526315789473,0.375,0.6153846153846154,0.8289647569347993,0.06060997798160428,0.013690818007531736,0.0,0.0,0.0,0.06293000515861284,0.016946441734002754,0.0,0.0,0.0,0.0,1.0,0.08692756203629785,1.0,0.435041868559056
52,0.7105263157894737,0.3125,0.6153846153846154,0.8294363262072826,0.05894097428579329,0.1509395163516542,0.0,0.0,0.0,0.054982698360256654,0.018737676298470004,0.0440546326210821,0.0,0.0,0.0,1.0,0.11294210820907635,1.0,0.5271427449440496
53,0.5526315789473684,0.25,0.23076923076923078,0.8258028051136809,0.04168834258400042,0.03552073894007132,0.0,0.0,0.0,0.06260469375807844,0.012464007919050786,0.03588595227502144,0.0,0.0,0.0,1.0,0.08227736682870929,1.0,0.8118301904871754
54,0.513157894736842,0.25,0.38461538461538464,0.8243508325406884,0.04947341747047803,0.021636425785676865,0.0,0.0,0.0,0.08964538883768916,0.022148408787352917,0.03859472871390141,0.0,0.0,0.0,1.0,0.10132507850052211,1.0,0.4908673765186715
55,0.536842105263158,0.55,0.3230769230769231,0.8290158762338615,0.04108416647854738,0.00969396003241205,0.0,0.0,0.0,0.09483501133155968,0.020754545743071954,0.0,0.0,0.0,0.0,1.0,0.05399023713119344,0.0,0.2841576245553298
56,0.75,0.1875,0.6153846153846154,0.8245761022176266,0.05362435704656557,0.09015846001108832,0.0,0.0,0.0,0.05839665675517454,0.013234264680657738,0.0,0.0,0.0,0.0,1.0,0.06844931148237111,0.0,0.4195507073774956
57,0.6631578947368422,0.2,0.5076923076923077,0.8304961521641943,0.048436264384193406,0.02942851447086932,0.0,0.0,0.0,0.04863006949636868,0.0345396524432865,0.0,0.0,0.0,0.0,1.0,0.07669911216773387,0.0,0.5350155207301476
58,0.6710526315789473,0.5,0.5384615384615385,0.825575655389244,0.06300632169073664,0.03955739567660815,0.0,0.0,0.0,0.1505078432168105,0.011787581881145431,0.0,0.0,0.012320242284829593,0.0,1.0,0.08000154588459966,0.0,0.41652093727687084
59,0.6000000000000001,0.35,0.5692307692307692,0.8265750976266112,0.0360912779090458,0.012265302742229985,0.0,0.0,0.0,0.07284019312919136,0.020318258626204747,0.0,0.0,0.0,0.0,1.0,0.073963512298148,1.0,0.476126950753958
60,0.6710526315789473,0.3125,0.46153846153846156,0.8232719141458392,0.052972358447878,0.09377311102449386,0.0,0.0,0.0,0.07656917467990516,0.04670234150923413,0.028105849806906884,0.0,0.0,0.0,1.0,0.07698250275732814,0.0,0.7871239729710013
61,0.631578947368421,0.25,0.6153846153846154,0.8247781206474092,0.038885443417141195,0.051832252766380336,0.0,0.0,0.0,0.04375276526765859,0.02494881221151335,0.0,0.0,0.0,0.0,1.0,0.06501668433520226,1.0,0.4402515398636335
62,0.6631578947368422,0.3,0.5076923076923077,0.8250996093410857,0.049184619711797974,0.028332194415434282,0.0,0.0,0.0,0.07896445194085562,0.02173445088831095,0.0,0.0,0.0,0.0,1.0,0.08489724355509085,1.0,0.2846094769478579
63,0.6947368421052633,0.45,0.6307692307692307,0.8402351374279925,0.041479595398553296,0.01426328541943751,0.0,0.0,0.0,0.1200539947692567,0.013029604426224544,0.026096435397176574,0.0,0.0,0.0,1.0,0.0638274720219821,1.0,0.4767861871494939
64,0.536842105263158,0.35,0.3230769230769231,0.8309899041542482,0.054264314727891644,0.021682214669786416,0.0,0.0,0.0,0.10660360407356528,0.014170666892041522,0.0,0.0,0.0,0.0,1.0,0.08732028306864335,0.0,0.5808213727083317
65,0.43421052631578944,0.4375,0.38461538461538464,0.8249812858265431,0.047946613928609466,0.04086257371845416,0.0,0.0,0.0,0.06507039477878825,0.015764679885092104,0.04755522964992237,0.0,0.0,0.0,1.0,0.08591460551486833,0.0,0.5869828117204953
66,0.536842105263158,0.2,0.4461538461538462,0.8273483193832997,0.047739237096456145,0.017160633046603726,0.0,0.0,0.0,0.08627751018681133,0.02047318377999991,0.0,0.0,0.0,0.0,1.0,0.07633009643027461,0.0,0.41364768148161374
67,0.6947368421052633,0.5,0.5692307692307692,0.8277598861969084,0.0406895836335802,0.02525997578022488,0.0,0.0,0.0,0.07310232601274003,0.027247461752976126,0.028566903685323365,0.0,0.0,0.0,1.0,0.09653948908001106,1.0,0.585916037683657
68,0.2368421052631579,0.25,0.0,0.8262559574437226,0.05447029689270846,0.006541322883720283,0.0,0.0,0.0,0.04348739617567105,0.02521027557187384,0.0,0.0,0.0,0.0,1.0,0.08948736323436844,0.0,0.3916961295593684
69,0.6000000000000001,0.5,0.5692307692307692,0.8324238902527898,0.06860019623783604,0.08031272139886228,0.0,0.0,0.0,0.10254240399087292,0.02827021321816393,0.0,0.0,0.0,0.0,1.0,0.10098905652465855,0.0,0.24848258718282717
70,0.513157894736842,0.4375,0.5384615384615385,0.8253437513369482,0.042853149039349246,0.026407687646228622,0.0,0.0,0.0,0.07792055736203608,0.025427495631486923,0.0,0.0,0.0,0.0,1.0,0.07895168153210483,1.0,0.4767689063835916
71,0.6710526315789473,0.375,0.46153846153846156,0.825755320809039,0.052622343866986394,0.03173605905244501,0.0,0.0,0.0,0.07117378729126454,0.026239142691168338,0.0,0.0,0.0,0.0,1.0,0.07910913190944578,1.0,0.44993892740325486
72,0.6710526315789473,0.5625,0.6153846153846154,0.827378566425965,0.05608067130668164,0.020545029243246086,0.0,0.0,0.0,0.16370075408486784,0.019320930185628624,0.03925800789584088,0.0,0.00281347938662022,0.0,1.0,0.10000079067390702,1.0,0.47458403433708746
73,0.5526315789473684,0.375,0.5384615384615385,0.8273999128553315,0.0404561501512036,0.022959093723908582,0.0,0.0,0.0,0.1315040544378561,0.01543577419888213,0.028279490176813766,0.0,0.0,0.0,1.0,0.07835577615296019,1.0,0.7725853950247127
74,0.47368421052631576,0.0,0.07692307692307693,0.8317111207710605,0.04086891113938634,0.004672373488371631,0.0,0.0,0.0,0.06385087551513674,0.030363437161484527,0.032467701277605863,0.0,0.009611230804366188,0.0,1.0,0.08425573251815074,1.0,0.6885351755497386
75,0.6631578947368422,0.35,0.5076923076923077,0.8262690739643833,0.038048840777414134,0.023559235797660744,0.0,0.0,0.0,0.09170970340874182,0.010971957591013815,0.01590144581779006,0.0,0.0,0.0,1.0,0.06597497930130282,0.0,0.5274925501202856
76,0.7894736842105263,0.6875,0.6923076923076923,0.8269697154764831,0.052826357383499084,0.004581769569790075,0.0,0.0,0.0,0.040924995314743,0.02194971002600726,0.0,0.0,0.018708606082618612,0.0,1.0,0.09113065066848663,1.0,0.34048763892345163
77,0.6710526315789473,0.375,0.5384615384615385,0.8249249132706156,0.016045328108429048,0.0038685189538088622,0.0,0.0,0.0,0.0,0.01471079092666509,0.0,0.0,0.0,0.0,1.0,0.04809127701128627,1.0,0.3160165101895843
78,0.5789473684210527,0.4166666666666667,0.4871794871794872,0.8294928453126653,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08619373298082071,1.0,0.6429872625512554
79,0.5526315789473684,0.5625,0.38461538461538464,0.8183950457196393,0.023977874622007785,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043363451316218285,1.0,0.8555878896851387
80,0.5526315789473684,0.5,0.38461538461538464,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,0.4210526315789474,0.33333333333333337,0.28205128205128205,0.826933114698293,0.0461313110829676,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29548666774267435,0.0,0.9100343917560103
82,0.31578947368421056,0.33333333333333337,0.38461538461538464,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
83,0.3947368421052631,0.375,0.23076923076923078,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,0.4210526315789474,0.16666666666666669,0.28205128205128205,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.041292899229981125,0.0,0.0,0.0,0.0,1.0,0.020632737539791928,1.0,0.13650515876340155
85,0.3947368421052631,0.5,0.5384615384615385,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2600098262160032
86,0.631578947368421,0.375,0.23076923076923078,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06276099253489735
87,0.9473684210526316,0.25,0.6923076923076923,0.8162750525933052,0.0,0.004672373488371631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.9473684210526316,0.75,1.0,0.8324129084997267,0.04260025275371981,0.03026966071487017,0.0,0.0,0.037301074550166714,0.21004944153668698,0.0,0.0,0.0,0.0,0.0,1.0,0.10505369569305816,1.0,0.0
89,0.7578947368421052,0.7,0.6923076923076923,0.8296758241859956,0.02506104083436412,0.021991322734950164,0.0,0.0,0.0,0.08618554390520515,0.0,0.043168694071767426,0.0,0.011969325507870861,0.0,1.0,0.11583291800520291,1.0,0.348339886094085
90,0.8210526315789473,0.45,0.7538461538461538,0.8299673628520984,0.03003617018834368,0.019802903851689414,0.24442114319513902,0.0,0.15037575838587267,0.09111943347997703,0.0,0.06172099390062428,0.0,0.0,0.5175143068118884,1.0,0.08497784191449832,1.0,0.1824558863974493
91,0.7578947368421052,0.35,0.8153846153846154,0.8301949676001961,0.06930611831916163,0.022381891975957833,0.10103108028176587,0.0,0.09306703499899747,0.23488856264595712,0.0,0.0,0.011589539246679948,0.014132058806534425,0.0,1.0,0.1368303927068673,0.0,0.10650622568237655
92,0.7578947368421052,0.4,0.7538461538461538,0.8664250326741648,0.03160447478009417,0.012397668474719497,0.6677152228854115,0.0,0.0476199155995088,0.15490908669367692,0.0,0.0,0.049571886777827354,0.02645450234662983,0.0,1.0,0.08925671860320043,1.0,0.24164741192171868
93,0.8289473684210527,0.625,0.6923076923076923,0.8222425915525465,0.02814808627909571,0.01668536642360217,0.19523982362746678,0.0,0.0192000653492845,0.060181056546842776,0.0,0.011510285749118799,0.004006163489599372,0.0,0.0,1.0,0.06847465513077325,0.0,0.16590509591265978
94,0.75,0.5625,0.5384615384615385,0.8384700179996485,0.028747444036005848,0.011175528571962249,0.0,0.0,0.02494597544946198,0.057992855224592854,0.0,0.0,0.0,0.024062471624443842,0.0,1.0,0.09439835818910074,1.0,0.1878233698980551
95,0.7894736842105263,0.375,0.8461538461538463,0.8429251052444345,0.025351751616375266,0.018805850218065436,0.0,0.0,0.057188049992202644,0.10200308191926895,0.0,0.0,0.03340843907845146,0.019384804184586258,0.0,1.0,0.09074925686287821,0.0,0.19052350433096407
96,0.8842105263157893,0.45,0.8769230769230769,0.8264736244093267,0.01462815514292601,0.03945383514485747,0.3318478786901113,0.0,0.0,0.06052675813061143,0.0,0.0,0.0,0.0,0.0,0.0,0.137199148465148,1.0,0.29735799238781974
97,0.8526315789473684,0.45,0.6923076923076923,0.8196734322075047,0.030011352888123923,0.027895587180776515,0.0,0.0,0.09759321555610015,0.08986709326656116,0.0,0.0,0.036942180098758284,0.0,0.18434442495846406,1.0,0.08747329153293552,0.0,0.2996756270398082
98,0.6947368421052633,0.6,0.5692307692307692,0.8578159811067831,0.03712658484539501,0.018824122158585567,0.17361895287770432,0.0,0.0,0.04089877443613381,0.0,0.0,0.0,0.014198096464508887,0.0,1.0,0.10620162562876385,1.0,0.15221887657549715
99,0.7263157894736842,0.6,0.5076923076923077,0.8684815037887641,0.023080079280522057,0.016393673501165863,0.39415631553476366,0.0,0.058006772562211775,0.07362398349243884,0.0,0.0,0.0,0.0,0.0,1.0,0.08901333756975605,0.0,0.17730079956672243
100,0.6947368421052633,0.55,0.5692307692307692,0.8509784730932533,0.02491731709780447,0.021476026653175433,0.14661638974028068,0.0,0.0173574754383229,0.05729074289821302,0.0,0.04853772756121786,0.0,0.0,0.0,1.0,0.062193066891021324,0.0,0.14321782412869377
101,0.7578947368421052,0.5,0.6923076923076923,0.8271470559769576,0.021488689102276807,0.022278637320089636,0.06058016750013443,0.0,0.0,0.05875859688306436,0.0,0.0,0.02115111862517729,0.04016878124750639,0.0,1.0,0.06889074589408054,0.0,0.152224099817037
102,0.7578947368421052,0.55,0.8153846153846154,0.8380028871441914,0.02292420875447973,0.023727391112220723,0.3178200785072861,0.0,0.022883388657443503,0.3270031647220435,0.0,0.0,0.33049565601778236,0.0,0.0,0.0,0.13239909264793798,1.0,0.10974648743099161
103,0.7263157894736842,0.8,0.6923076923076923,0.8265665005222264,0.0317058031861362,0.021911277649489858,0.0,0.0,0.13179514979590728,0.05879466209153736,0.0,0.01765627633291619,0.0,0.0,0.0,1.0,0.09460554405647219,0.0,0.20826671724136148
104,0.6000000000000001,0.55,0.6307692307692307,0.820170333104289,0.053738565315553294,0.03339290191879836,0.0,0.0,0.0,0.06657392755916465,0.0,0.0,0.024190963427587375,0.0,0.0,0.0,0.1723403900811926,0.0,0.13973034883198146
105,0.6947368421052633,0.55,0.6923076923076923,0.8462543921244576,0.04749334249059721,0.024343225145953686,0.11856347798031941,0.0,0.11573599631667669,0.04642236352055685,0.0,0.0,0.028898428121602166,0.0,0.0,1.0,0.14551161840705548,0.0,0.26220627417956177
106,0.6947368421052633,0.6,0.7538461538461538,0.8648387007627798,0.022158105666853063,0.018946858627419426,0.18207909877937303,0.0,0.0,0.04110255206431456,0.0,0.0,0.011656579242322348,0.0,0.0,1.0,0.0713948189306258,1.0,0.18897935977016267
