,id,time,mood,total_appuse,total_appuse_lag1,total_appuse_lag2,total_appuse_lag3,total_appuse_lag4,total_appuse_lag5
75,AS14.02,672.0,0.6631578947368422,0.07251085390983072,0.08638194047302107,0.07885457337018313,0.0846975225152454,0.08384665538794761,0.08043461225542756
76,AS14.02,696.0,0.7894736842105263,0.07329034697549856,0.07251085390983072,0.08638194047302107,0.07885457337018313,0.0846975225152454,0.08384665538794761
77,AS14.02,720.0,0.6710526315789473,0.0656008647703574,0.07329034697549856,0.07251085390983072,0.08638194047302107,0.07885457337018313,0.0846975225152454
78,AS14.02,744.0,0.5789473684210527,0.08555351650894373,0.0656008647703574,0.07329034697549856,0.07251085390983072,0.08638194047302107,0.07885457337018313
79,AS14.02,768.0,0.5526315789473684,0.07804666696946662,0.08555351650894373,0.0656008647703574,0.07329034697549856,0.07251085390983072,0.08638194047302107
80,AS14.02,792.0,0.5526315789473684,0.08484454174703923,0.07804666696946662,0.08555351650894373,0.0656008647703574,0.07329034697549856,0.07251085390983072
81,AS14.02,816.0,0.4210526315789474,0.0844946829312814,0.08484454174703923,0.07804666696946662,0.08555351650894373,0.0656008647703574,0.07329034697549856
82,AS14.02,840.0,0.31578947368421056,0.08484454174703923,0.0844946829312814,0.08484454174703923,0.07804666696946662,0.08555351650894373,0.0656008647703574
83,AS14.02,864.0,0.3947368421052631,0.08484454174703923,0.08484454174703923,0.0844946829312814,0.08484454174703923,0.07804666696946662,0.08555351650894373
84,AS14.02,888.0,0.4210526315789474,0.09066988760735586,0.08484454174703923,0.08484454174703923,0.0844946829312814,0.08484454174703923,0.07804666696946662
85,AS14.02,912.0,0.3947368421052631,0.08484454174703923,0.09066988760735586,0.08484454174703923,0.08484454174703923,0.0844946829312814,0.08484454174703923
86,AS14.02,936.0,0.631578947368421,0.08484454174703923,0.08484454174703923,0.09066988760735586,0.08484454174703923,0.08484454174703923,0.0844946829312814
87,AS14.02,960.0,0.9473684210526316,0.08484454174703923,0.08484454174703923,0.08484454174703923,0.09066988760735586,0.08484454174703923,0.08484454174703923
93,AS14.03,120.0,0.8289473684210527,0.08727415788474731,0.15305770175506467,0.11910625303431785,0.13269324351745715,0.11377738286554545,0.12822117157572765
94,AS14.03,144.0,0.75,0.11170828654701938,0.08727415788474731,0.15305770175506467,0.11910625303431785,0.13269324351745715,0.11377738286554545
95,AS14.03,168.0,0.7894736842105263,0.117003627491558,0.11170828654701938,0.08727415788474731,0.15305770175506467,0.11910625303431785,0.13269324351745715
96,AS14.03,192.0,0.8842105263157893,0.12378192931297935,0.117003627491558,0.11170828654701938,0.08727415788474731,0.15305770175506467,0.11910625303431785
97,AS14.03,216.0,0.8526315789473684,0.11341181566077214,0.12378192931297935,0.117003627491558,0.11170828654701938,0.08727415788474731,0.15305770175506467
98,AS14.03,240.0,0.6947368421052633,0.12053041484307064,0.11341181566077214,0.12378192931297935,0.117003627491558,0.11170828654701938,0.08727415788474731
99,AS14.03,264.0,0.7263157894736842,0.13400339983180187,0.12053041484307064,0.11341181566077214,0.12378192931297935,0.117003627491558,0.11170828654701938
100,AS14.03,288.0,0.6947368421052633,0.1133124656740071,0.13400339983180187,0.12053041484307064,0.11341181566077214,0.12378192931297935,0.117003627491558
101,AS14.03,312.0,0.7578947368421052,0.10141586838375524,0.1133124656740071,0.13400339983180187,0.12053041484307064,0.11341181566077214,0.12378192931297935
102,AS14.03,336.0,0.7578947368421052,0.22464484663060333,0.10141586838375524,0.1133124656740071,0.13400339983180187,0.12053041484307064,0.11341181566077214
103,AS14.03,360.0,0.7263157894736842,0.1152533558532819,0.22464484663060333,0.10141586838375524,0.1133124656740071,0.13400339983180187,0.12053041484307064
104,AS14.03,384.0,0.6000000000000001,0.1158045491867414,0.1152533558532819,0.22464484663060333,0.10141586838375524,0.1133124656740071,0.13400339983180187
105,AS14.03,408.0,0.6947368421052633,0.11980982329265573,0.1158045491867414,0.1152533558532819,0.22464484663060333,0.10141586838375524,0.1133124656740071
106,AS14.03,432.0,0.6947368421052633,0.11217876447629484,0.11980982329265573,0.1158045491867414,0.1152533558532819,0.22464484663060333,0.10141586838375524
107,AS14.03,456.0,0.7578947368421052,0.09545394381191903,0.11217876447629484,0.11980982329265573,0.1158045491867414,0.1152533558532819,0.22464484663060333
108,AS14.03,480.0,0.6947368421052633,0.12951361560031438,0.09545394381191903,0.11217876447629484,0.11980982329265573,0.1158045491867414,0.1152533558532819
109,AS14.03,504.0,0.7263157894736842,0.11557447287883467,0.12951361560031438,0.09545394381191903,0.11217876447629484,0.11980982329265573,0.1158045491867414
110,AS14.03,528.0,0.736842105263158,0.11665189721879815,0.11557447287883467,0.12951361560031438,0.09545394381191903,0.11217876447629484,0.11980982329265573
111,AS14.03,552.0,0.6947368421052633,0.2002555609280847,0.11665189721879815,0.11557447287883467,0.12951361560031438,0.09545394381191903,0.11217876447629484
112,AS14.03,576.0,0.631578947368421,0.11679319295188414,0.2002555609280847,0.11665189721879815,0.11557447287883467,0.12951361560031438,0.09545394381191903
113,AS14.03,600.0,0.7263157894736842,0.10924592143466964,0.11679319295188414,0.2002555609280847,0.11665189721879815,0.11557447287883467,0.12951361560031438
114,AS14.03,624.0,0.7894736842105263,0.10922293253216303,0.10924592143466964,0.11679319295188414,0.2002555609280847,0.11665189721879815,0.11557447287883467
115,AS14.03,648.0,0.6710526315789473,0.16492248091968598,0.10922293253216303,0.10924592143466964,0.11679319295188414,0.2002555609280847,0.11665189721879815
116,AS14.03,672.0,0.7105263157894737,0.138071728397635,0.16492248091968598,0.10922293253216303,0.10924592143466964,0.11679319295188414,0.2002555609280847
117,AS14.03,696.0,0.7578947368421052,0.1108654045434699,0.138071728397635,0.16492248091968598,0.10922293253216303,0.10924592143466964,0.11679319295188414
118,AS14.03,720.0,0.7105263157894737,0.13383390623586106,0.1108654045434699,0.138071728397635,0.16492248091968598,0.10922293253216303,0.10924592143466964
119,AS14.03,744.0,0.6947368421052633,0.18218822819418168,0.13383390623586106,0.1108654045434699,0.138071728397635,0.16492248091968598,0.10922293253216303
120,AS14.03,768.0,0.7263157894736842,0.10676615491408216,0.18218822819418168,0.13383390623586106,0.1108654045434699,0.138071728397635,0.16492248091968598
121,AS14.03,792.0,0.631578947368421,0.12462155563642376,0.10676615491408216,0.18218822819418168,0.13383390623586106,0.1108654045434699,0.138071728397635
122,AS14.03,816.0,0.6947368421052633,0.11141560249432328,0.12462155563642376,0.10676615491408216,0.18218822819418168,0.13383390623586106,0.1108654045434699
123,AS14.03,840.0,0.7105263157894737,0.11882911573674727,0.11141560249432328,0.12462155563642376,0.10676615491408216,0.18218822819418168,0.13383390623586106
124,AS14.03,864.0,0.7105263157894737,0.1335291274756548,0.11882911573674727,0.11141560249432328,0.12462155563642376,0.10676615491408216,0.18218822819418168
125,AS14.03,888.0,0.7263157894736842,0.12035098342465238,0.1335291274756548,0.11882911573674727,0.11141560249432328,0.12462155563642376,0.10676615491408216
126,AS14.03,912.0,0.631578947368421,0.09579495680956863,0.12035098342465238,0.1335291274756548,0.11882911573674727,0.11141560249432328,0.12462155563642376
127,AS14.03,936.0,0.6631578947368422,0.09999060669844216,0.09579495680956863,0.12035098342465238,0.1335291274756548,0.11882911573674727,0.11141560249432328
128,AS14.03,960.0,0.631578947368421,0.11483106685919366,0.09999060669844216,0.09579495680956863,0.12035098342465238,0.1335291274756548,0.11882911573674727
129,AS14.03,984.0,0.6631578947368422,0.15517582547992045,0.11483106685919366,0.09999060669844216,0.09579495680956863,0.12035098342465238,0.1335291274756548
130,AS14.03,1008.0,0.7263157894736842,0.134800206527935,0.15517582547992045,0.11483106685919366,0.09999060669844216,0.09579495680956863,0.12035098342465238
131,AS14.03,1032.0,0.75,0.11348417863150766,0.134800206527935,0.15517582547992045,0.11483106685919366,0.09999060669844216,0.09579495680956863
132,AS14.03,1056.0,0.6947368421052633,0.11608333476595108,0.11348417863150766,0.134800206527935,0.15517582547992045,0.11483106685919366,0.09999060669844216
133,AS14.03,1080.0,0.6710526315789473,0.1544739942259706,0.11608333476595108,0.11348417863150766,0.134800206527935,0.15517582547992045,0.11483106685919366
140,AS14.05,120.0,0.5921052631578947,0.1059669174612934,0.10494282151117468,0.09559426298909217,0.1137052412649254,0.1100943364681728,0.11413421192112888
141,AS14.05,144.0,0.6631578947368422,0.10922120502503876,0.1059669174612934,0.10494282151117468,0.09559426298909217,0.1137052412649254,0.1100943364681728
142,AS14.05,168.0,0.6710526315789473,0.10313965249235063,0.10922120502503876,0.1059669174612934,0.10494282151117468,0.09559426298909217,0.1137052412649254
143,AS14.05,192.0,0.11842105263157893,0.1016930808927856,0.10313965249235063,0.10922120502503876,0.1059669174612934,0.10494282151117468,0.09559426298909217
144,AS14.05,216.0,0.22105263157894744,0.11576462304939775,0.1016930808927856,0.10313965249235063,0.10922120502503876,0.1059669174612934,0.10494282151117468
145,AS14.05,240.0,0.11842105263157893,0.13847859122196454,0.11576462304939775,0.1016930808927856,0.10313965249235063,0.10922120502503876,0.1059669174612934
146,AS14.05,264.0,0.3684210526315789,0.12608568684152874,0.13847859122196454,0.11576462304939775,0.1016930808927856,0.10313965249235063,0.10922120502503876
147,AS14.05,288.0,0.3947368421052631,0.1188665383826624,0.12608568684152874,0.13847859122196454,0.11576462304939775,0.1016930808927856,0.10313965249235063
148,AS14.05,312.0,0.4421052631578947,0.12033737210059404,0.1188665383826624,0.12608568684152874,0.13847859122196454,0.11576462304939775,0.1016930808927856
149,AS14.05,336.0,0.5052631578947369,0.1319561672039138,0.12033737210059404,0.1188665383826624,0.12608568684152874,0.13847859122196454,0.11576462304939775
150,AS14.05,360.0,0.5368421052631579,0.10472640441510833,0.1319561672039138,0.12033737210059404,0.1188665383826624,0.12608568684152874,0.13847859122196454
151,AS14.05,384.0,0.5052631578947369,0.11065991330072146,0.10472640441510833,0.1319561672039138,0.12033737210059404,0.1188665383826624,0.12608568684152874
152,AS14.05,408.0,0.6000000000000001,0.11633666530256652,0.11065991330072146,0.10472640441510833,0.1319561672039138,0.12033737210059404,0.1188665383826624
153,AS14.05,432.0,0.631578947368421,0.10360278988974683,0.11633666530256652,0.11065991330072146,0.10472640441510833,0.1319561672039138,0.12033737210059404
154,AS14.05,456.0,0.631578947368421,0.1002072115744298,0.10360278988974683,0.11633666530256652,0.11065991330072146,0.10472640441510833,0.1319561672039138
155,AS14.05,480.0,0.6631578947368422,0.11763760504739232,0.1002072115744298,0.10360278988974683,0.11633666530256652,0.11065991330072146,0.10472640441510833
156,AS14.05,504.0,0.631578947368421,0.1223357692692152,0.11763760504739232,0.1002072115744298,0.10360278988974683,0.11633666530256652,0.11065991330072146
157,AS14.05,528.0,0.7105263157894737,0.10446113405025416,0.1223357692692152,0.11763760504739232,0.1002072115744298,0.10360278988974683,0.11633666530256652
158,AS14.05,552.0,0.6000000000000001,0.0811302935803863,0.10446113405025416,0.1223357692692152,0.11763760504739232,0.1002072115744298,0.10360278988974683
159,AS14.05,576.0,0.5921052631578947,0.11249686805024056,0.0811302935803863,0.10446113405025416,0.1223357692692152,0.11763760504739232,0.1002072115744298
160,AS14.05,600.0,0.5921052631578947,0.0959974798853195,0.11249686805024056,0.0811302935803863,0.10446113405025416,0.1223357692692152,0.11763760504739232
161,AS14.05,624.0,0.631578947368421,0.0902769772131982,0.0959974798853195,0.11249686805024056,0.0811302935803863,0.10446113405025416,0.1223357692692152
162,AS14.05,648.0,0.6631578947368422,0.13362685667439322,0.0902769772131982,0.0959974798853195,0.11249686805024056,0.0811302935803863,0.10446113405025416
163,AS14.05,672.0,0.631578947368421,0.09440031286145746,0.13362685667439322,0.0902769772131982,0.0959974798853195,0.11249686805024056,0.0811302935803863
164,AS14.05,696.0,0.631578947368421,0.11074510737428438,0.09440031286145746,0.13362685667439322,0.0902769772131982,0.0959974798853195,0.11249686805024056
165,AS14.05,720.0,0.7105263157894737,0.15131173495780462,0.11074510737428438,0.09440031286145746,0.13362685667439322,0.0902769772131982,0.0959974798853195
166,AS14.05,744.0,0.5368421052631579,0.0980904125725853,0.15131173495780462,0.11074510737428438,0.09440031286145746,0.13362685667439322,0.0902769772131982
167,AS14.05,768.0,0.631578947368421,0.11922772557541217,0.0980904125725853,0.15131173495780462,0.11074510737428438,0.09440031286145746,0.13362685667439322
168,AS14.05,792.0,0.6631578947368422,0.09462245377229947,0.11922772557541217,0.0980904125725853,0.15131173495780462,0.11074510737428438,0.09440031286145746
169,AS14.05,816.0,0.5684210526315789,0.10358046771900777,0.09462245377229947,0.11922772557541217,0.0980904125725853,0.15131173495780462,0.11074510737428438
170,AS14.05,840.0,0.7105263157894737,0.11765166859853908,0.10358046771900777,0.09462245377229947,0.11922772557541217,0.0980904125725853,0.15131173495780462
171,AS14.05,864.0,0.6631578947368422,0.09976773100416964,0.11765166859853908,0.10358046771900777,0.09462245377229947,0.11922772557541217,0.0980904125725853
172,AS14.05,888.0,0.6631578947368422,0.11765410579844215,0.09976773100416964,0.11765166859853908,0.10358046771900777,0.09462245377229947,0.11922772557541217
173,AS14.05,912.0,0.6631578947368422,0.11882454034073756,0.11765410579844215,0.09976773100416964,0.11765166859853908,0.10358046771900777,0.09462245377229947
174,AS14.05,936.0,0.6631578947368422,0.11108356770802692,0.11882454034073756,0.11765410579844215,0.09976773100416964,0.11765166859853908,0.10358046771900777
175,AS14.05,960.0,0.6631578947368422,0.10104478183803273,0.11108356770802692,0.11882454034073756,0.11765410579844215,0.09976773100416964,0.11765166859853908
176,AS14.05,984.0,0.6631578947368422,0.1000988145093025,0.10104478183803273,0.11108356770802692,0.11882454034073756,0.11765410579844215,0.09976773100416964
177,AS14.05,1008.0,0.6631578947368422,0.0971857212362518,0.1000988145093025,0.10104478183803273,0.11108356770802692,0.11882454034073756,0.11765410579844215
178,AS14.05,1032.0,0.7578947368421052,0.08852655237542913,0.0971857212362518,0.1000988145093025,0.10104478183803273,0.11108356770802692,0.11882454034073756
179,AS14.05,1056.0,0.6947368421052633,0.09537156141487864,0.08852655237542913,0.0971857212362518,0.1000988145093025,0.10104478183803273,0.11108356770802692
180,AS14.05,1080.0,0.631578947368421,0.11778741695709274,0.09537156141487864,0.08852655237542913,0.0971857212362518,0.1000988145093025,0.10104478183803273
181,AS14.05,1104.0,0.6000000000000001,0.11185775732038282,0.11778741695709274,0.09537156141487864,0.08852655237542913,0.0971857212362518,0.1000988145093025
182,AS14.05,1128.0,0.631578947368421,0.10196131214574992,0.11185775732038282,0.11778741695709274,0.09537156141487864,0.08852655237542913,0.0971857212362518
183,AS14.05,1152.0,0.6000000000000001,0.14377225093079593,0.10196131214574992,0.11185775732038282,0.11778741695709274,0.09537156141487864,0.08852655237542913
184,AS14.05,1176.0,0.631578947368421,0.11647704633385875,0.14377225093079593,0.10196131214574992,0.11185775732038282,0.11778741695709274,0.09537156141487864
185,AS14.05,1200.0,0.5921052631578947,0.09457318132384868,0.11647704633385875,0.14377225093079593,0.10196131214574992,0.11185775732038282,0.11778741695709274
186,AS14.05,1224.0,0.631578947368421,0.09338289388988168,0.09457318132384868,0.11647704633385875,0.14377225093079593,0.10196131214574992,0.11185775732038282
187,AS14.05,1248.0,0.5263157894736841,0.09680248514083543,0.09338289388988168,0.09457318132384868,0.11647704633385875,0.14377225093079593,0.10196131214574992
193,AS14.06,120.0,0.7578947368421052,0.2511735281718403,0.2479702288648535,0.2757867344614253,0.2560060012345012,0.2620366879833332,0.2575701749309801
194,AS14.06,144.0,0.7578947368421052,0.4112609219985856,0.2511735281718403,0.2479702288648535,0.2757867344614253,0.2560060012345012,0.2620366879833332
195,AS14.06,168.0,0.631578947368421,0.24841639018905845,0.4112609219985856,0.2511735281718403,0.2479702288648535,0.2757867344614253,0.2560060012345012
196,AS14.06,192.0,0.75,0.4248017472987719,0.24841639018905845,0.4112609219985856,0.2511735281718403,0.2479702288648535,0.2757867344614253
197,AS14.06,216.0,0.6000000000000001,0.27135418698364944,0.4248017472987719,0.24841639018905845,0.4112609219985856,0.2511735281718403,0.2479702288648535
198,AS14.06,240.0,0.6631578947368422,0.13767053189010614,0.27135418698364944,0.4248017472987719,0.24841639018905845,0.4112609219985856,0.2511735281718403
199,AS14.06,264.0,0.631578947368421,0.24410050090583146,0.13767053189010614,0.27135418698364944,0.4248017472987719,0.24841639018905845,0.4112609219985856
200,AS14.06,288.0,0.631578947368421,0.2680267398022402,0.24410050090583146,0.13767053189010614,0.27135418698364944,0.4248017472987719,0.24841639018905845
201,AS14.06,312.0,0.631578947368421,0.29454934578932623,0.2680267398022402,0.24410050090583146,0.13767053189010614,0.27135418698364944,0.4248017472987719
202,AS14.06,336.0,0.5052631578947369,0.2584771216871795,0.29454934578932623,0.2680267398022402,0.24410050090583146,0.13767053189010614,0.27135418698364944
203,AS14.06,360.0,0.5684210526315789,0.3316510246196106,0.2584771216871795,0.29454934578932623,0.2680267398022402,0.24410050090583146,0.13767053189010614
204,AS14.06,384.0,0.6947368421052633,0.28399654412926784,0.3316510246196106,0.2584771216871795,0.29454934578932623,0.2680267398022402,0.24410050090583146
205,AS14.06,408.0,0.7263157894736842,0.15075218849042074,0.28399654412926784,0.3316510246196106,0.2584771216871795,0.29454934578932623,0.2680267398022402
206,AS14.06,432.0,0.7578947368421052,0.2645014985752631,0.15075218849042074,0.28399654412926784,0.3316510246196106,0.2584771216871795,0.29454934578932623
207,AS14.06,456.0,0.8210526315789473,0.2574998235288504,0.2645014985752631,0.15075218849042074,0.28399654412926784,0.3316510246196106,0.2584771216871795
208,AS14.06,480.0,0.5526315789473684,0.2630090402840201,0.2574998235288504,0.2645014985752631,0.15075218849042074,0.28399654412926784,0.3316510246196106
209,AS14.06,504.0,0.6710526315789473,0.2499745560130849,0.2630090402840201,0.2574998235288504,0.2645014985752631,0.15075218849042074,0.28399654412926784
210,AS14.06,528.0,0.631578947368421,0.2548117176983564,0.2499745560130849,0.2630090402840201,0.2574998235288504,0.2645014985752631,0.15075218849042074
211,AS14.06,552.0,0.7263157894736842,0.2441315935394676,0.2548117176983564,0.2499745560130849,0.2630090402840201,0.2574998235288504,0.2645014985752631
212,AS14.06,576.0,0.6000000000000001,0.2685803140194978,0.2441315935394676,0.2548117176983564,0.2499745560130849,0.2630090402840201,0.2574998235288504
