,id,time,mood,circumplex.arousal,circumplex.valence,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,activity
7,AS14.01,0.0,6.25,-0.25,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
8,AS14.01,24.0,6.333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26,AS14.01,552.0,6.2,0.2,0.2,14.26917272727273,52.038353982300904,53.024,6.1930000000000005,0.0,57.40200000000001,29.968875000000004,66.3585254237288,40.578500000000005,0.0,13.103239999999996,0.0,1.0,113.36557017502027,0.0,0.07427453785627357
27,AS14.01,576.0,6.4,0.6,0.5,7.781159574468086,51.697062500000015,46.662,7.025333333333333,0.0,0.0,14.020428571428573,36.63599999999999,37.305,0.0,39.207,0.0,1.0,47.61365115919778,1.0,0.2368802192399581
28,AS14.01,600.0,6.8,0.2,0.8,12.134396226415095,46.10207216494843,31.448666666666668,10.850750000000001,0.0,0.0,12.137166666666667,50.046611111111105,0.0,0.0,30.086,30.386,0.0,67.06764357868985,0.0,0.14274111580506368
29,AS14.01,624.0,6.0,0.8,0.0,4.982505747126434,35.167450261780104,55.13099999999999,5.684333333333334,0.0,3.01,11.092999999999998,62.232833333333325,8.751249999999999,0.0,10.064,0.0,1.0,76.77219898238471,0.0,0.07896105611559798
30,AS14.01,648.0,6.75,0.5,0.5,10.02687378640777,47.86999999999998,34.103,10.763499999999999,0.0,0.0,29.80316666666667,68.55253571428571,0.0,11.363714285714286,22.2893,0.0,0.0,92.95261787786716,1.0,0.07678917874631588
31,AS14.01,672.0,6.6,-0.2,0.6,8.460123188405793,41.08607407407408,130.06842857142857,8.721833333333334,0.0,0.0,16.249666666666666,81.08682857142855,0.0,0.0,33.365,0.0,0.0,60.83033333605493,0.0,0.06997242703377118
32,AS14.01,696.0,7.0,0.2,0.8,7.982642857142856,32.85582165605097,71.03766666666667,14.072999999999999,0.0,15.20425,9.755333333333333,71.95238461538463,23.657,0.0,16.275363636363632,0.0,1.0,69.85682835329821,1.0,0.08570329112911892
33,AS14.01,720.0,6.4,-0.6,0.6,7.3163414634146315,24.07869444444444,91.40027272727274,12.738,116.51799999999999,0.0,37.6585,25.63705,43.30650000000001,0.0,30.171699999999998,0.0,1.0,55.94873863187704,0.0,0.07209117639591345
34,AS14.01,744.0,8.0,0.2,1.0,13.476073170731704,47.73143859649122,108.49526666666664,0.0,0.0,0.0,24.22771428571428,59.111000000000004,17.478333333333335,0.0,19.517043478260867,0.0,1.0,108.77466666509241,1.0,0.06820281010186964
35,AS14.01,768.0,7.5,-0.5,0.75,7.818207547169812,40.383,170.63077777777778,0.0,0.0,0.0,12.333833333333333,55.895,0.0,33.2385,38.296,0.0,0.0,112.06138465037716,0.0,0.049092970521542004
36,AS14.01,792.0,7.4,0.0,0.6,7.442589595375723,41.33827131782945,51.73294117647059,6.8758333333333335,51.176,0.0,24.413999999999998,56.277291666666656,36.67620000000001,29.29,12.370882352941178,0.0,1.0,68.07655284850577,0.0,0.07050548088338955
37,AS14.01,816.0,6.0,0.2,0.0,5.749033195020748,31.196617486338802,42.94320833333333,15.21738888888889,78.247,30.796000000000003,15.148750000000001,38.839100917431225,100.15076923076926,0.0,19.171703703703702,0.0,1.0,76.2077819261145,0.0,0.0894571242679789
38,AS14.01,840.0,6.5,0.3333333333333333,0.6666666666666666,9.817118721461185,33.756858536585355,46.323310344827576,13.040894736842105,0.0,90.48100000000001,14.397545454545456,55.52984615384616,0.0,0.0,21.3356875,0.0,1.0,68.46844444380866,0.0,0.10191661063822345
39,AS14.01,864.0,6.4,-1.2,0.0,9.17574703557313,44.143255663430416,49.75503846153846,25.41133333333333,0.0,0.0,14.26013333333333,36.81292857142857,19.082,0.0,14.059384615384614,0.0,1.0,62.951522559151584,0.0,0.04923847270844107
40,AS14.01,888.0,6.2,0.2,0.4,5.835549738219894,40.72395901639343,96.5766875,0.0,0.0,0.0,22.100125000000002,71.93782758620691,22.60585714285714,0.0,9.899384615384616,0.0,1.0,52.849401315576166,1.0,0.12668931120732582
41,AS14.01,912.0,6.8,-0.4,0.6,6.700195652173913,37.70818,76.369,0.0,0.0,0.0,11.590428571428571,45.401,31.32416666666667,0.0,13.217333333333334,0.0,0.0,53.022714285623465,0.0,0.10062559070504455
42,AS14.01,936.0,6.5,-0.75,0.5,19.566787878787878,42.66147826086958,93.607,0.0,57.203,0.0,19.853333333333335,64.29199999999999,0.0,0.0,9.2498,0.0,1.0,62.10314444171059,0.0,0.041415949897225406
43,AS14.01,960.0,6.5,-0.6666666666666666,0.25,7.079213740458013,49.44667716535434,74.52016666666667,9.2256,0.0,17.107,21.293499999999998,61.47575,60.247,0.0,25.123,0.0,1.0,71.87417355056638,0.0,0.05067062117431789
44,AS14.01,984.0,6.6,-0.4,0.3333333333333333,5.685917197452228,33.93621578947368,76.69847368421053,6.377,0.0,0.0,29.930571428571422,59.00268888888889,0.0,0.0,18.0715,0.0,1.0,71.2317547258341,0.0,0.07532705826134849
45,AS14.01,1008.0,7.4,-0.8,1.0,9.582555555555558,35.41568944099378,78.3975,0.0,0.0,0.0,12.13642857142857,44.161718750000006,0.0,0.0,54.81375,0.0,1.0,67.4541741342687,0.0,0.12038411453232874
46,AS14.01,1032.0,7.4,-0.4,0.8,6.6855607476635495,43.63570833333333,49.94109090909091,0.0,1.0590000000000002,23.195,13.489875000000001,39.157233333333345,0.0,0.0,25.17913333333333,0.0,1.0,87.1269010921101,0.0,0.05939951760185541
47,AS14.01,1056.0,7.0,-1.2,0.8,12.59238848920863,27.575140495867785,70.80946666666667,15.682166666666667,0.0,0.0,8.575333333333335,45.90823076923077,34.234,0.0,23.849777777777778,0.0,0.0,60.42354098499798,0.0,0.07998620207306051
48,AS14.01,1080.0,7.25,-0.75,0.75,5.600851851851849,45.78591111111112,182.20683333333332,0.0,0.0,0.0,11.290428571428572,44.072,5.031000000000001,0.0,14.095679999999998,0.0,0.0,74.7502666897244,0.0,0.07224906147031818
49,AS14.01,1104.0,8.0,-1.25,1.0,6.301619718309858,47.68673913043477,62.348,9.157,0.0,0.0,8.564454545454545,17.251,0.0,0.0,0.0,0.0,0.0,57.30717140606473,0.0,0.014021328954370723
50,AS14.01,1128.0,7.2,-1.2,0.6,5.463528409090909,48.07385600000001,112.54564,14.887166666666667,0.0,0.0,12.091333333333337,45.37706250000001,14.552000000000001,0.0,25.476259259259255,0.0,1.0,71.75481745364173,1.0,0.08388731446988419
51,AS14.01,1152.0,6.4,0.0,0.8,6.735679324894513,38.409223684210524,49.711684210526315,4.347666666666666,0.0,0.0,18.4025,65.55700000000003,8.363,0.0,19.98521428571428,0.0,1.0,61.61013739163639,1.0,0.09011215278072525
52,AS14.01,1176.0,7.2,0.75,0.5,6.198744966442954,32.835043165467624,23.707444444444448,0.0,0.0,0.0,6.797333333333332,65.96041379310346,0.0,0.0,22.3587,0.0,0.0,65.62268901743542,1.0,0.09797020581380868
53,AS14.01,1200.0,6.6,-0.4,0.6,4.8867345132743365,42.49069,28.448200000000003,0.0,0.0,0.0,10.752600000000001,51.38817241379311,0.0,0.0,16.572666666666667,0.0,1.0,79.17852577966514,0.0,0.05691785667209682
54,AS14.01,1224.0,6.8,-0.8,0.8,13.583197080291969,60.51662962962961,86.03933333333333,17.023285714285713,0.0,0.0,6.826999999999999,56.86087499999999,21.29133333333333,0.0,22.17,0.0,1.0,90.02221428496496,0.0,0.07443811797934582
55,AS14.01,1248.0,7.8,-0.2,1.0,7.630564516129029,35.43194805194805,78.21233333333333,15.938166666666667,29.084,0.0,6.2964,36.06109090909091,64.445,0.0,17.726625,0.0,1.0,63.381629637729986,0.0,0.09943191172384026
56,AS14.01,1272.0,7.25,-0.25,0.75,6.144424657534247,53.38406976744184,60.62433333333333,5.303000000000001,0.0,0.0,6.8404,62.0383913043478,0.0,0.0,12.1035,0.0,1.0,75.38096591288394,1.0,0.07481624304311597
57,AS14.01,1296.0,7.6,-0.25,1.0,11.031999999999998,43.57276086956523,18.720000000000002,11.088666666666667,0.0,0.0,11.609799999999998,61.281714285714294,22.759333333333334,0.0,21.088199999999997,0.0,1.0,64.96594913935257,0.0,0.08398887112728641
58,AS14.01,1320.0,7.4,0.2,1.0,7.527401098901095,41.00993333333334,39.32203571428572,6.408833333333334,0.0,0.0,10.526666666666666,67.74038095238095,0.0,0.0,20.153095238095236,0.0,1.0,70.81998342045104,0.0,0.09192955182229205
59,AS14.01,1344.0,7.6,0.2,1.0,7.963676056338031,43.9584409937888,38.60300000000001,6.0169999999999995,0.0,0.0,7.066333333333334,43.88316666666666,0.0,0.0,22.449454545454543,0.0,1.0,76.8947718079458,0.0,0.04598568913376553
60,AS14.01,1368.0,7.6,-0.4,1.0,9.646519736842098,49.06441095890412,48.506463414634155,10.302,0.0,0.0,7.98325,76.81531428571428,17.061333333333334,0.0,19.483966666666667,0.0,1.0,112.33985576950589,0.0,0.0509029881940343
61,AS14.01,1392.0,7.2,-0.2,0.8,6.289330769230768,44.61379999999999,50.064,7.023666666666666,0.0,0.0,11.474499999999999,96.85626086956522,21.105333333333334,0.0,13.513,0.0,1.0,57.867152170858525,1.0,0.10906106363682745
62,AS14.01,1416.0,7.6,-0.2,1.0,8.73251515151515,43.6437619047619,125.556,6.816750000000001,0.0,0.0,9.241,22.671999999999997,23.538650000000008,3.148,15.036333333333332,0.0,1.0,72.29563234132878,1.0,0.09273726687275514
63,AS14.01,1440.0,7.5,0.0,1.0,15.747731707317069,50.656208333333325,74.5887,0.0,0.0,0.0,23.32577777777778,13.735000000000001,0.0,0.0,10.056333333333333,0.0,0.0,64.7574705890581,0.0,0.030478923798963695
64,AS14.01,1464.0,7.6,-0.8,0.8,11.508780701754384,51.24535714285715,52.68992307692307,13.717500000000001,0.0,0.0,12.097333333333331,43.957800000000006,0.0,0.0,17.281499999999998,0.0,1.0,87.91429884680385,0.0,0.0196753225383989
65,AS14.01,1488.0,7.0,-0.25,1.0,13.129224637681164,36.52516883116883,65.10554166666668,0.0,166.6525,0.0,8.094399999999998,102.87125,20.991,0.0,21.601894736842105,0.0,0.0,77.1891372460945,0.0,0.10275824852950448
66,AS14.01,1512.0,7.8,-0.4,0.75,7.160703389830509,34.14055769230769,33.65746666666667,9.242799999999999,0.0,0.0,23.222875000000002,9.907333333333334,17.049875,0.0,22.458999999999996,0.0,1.0,52.62211402675562,0.0,0.13083319949593497
67,AS14.01,1536.0,8.0,-0.4,1.0,9.380565,38.71867500000002,58.85825,22.594545454545457,0.0,28.098000000000003,7.405,72.59313333333333,0.0,0.0,17.971266666666665,0.0,1.0,55.468037227366835,1.0,0.03706526814765703
68,AS14.01,1560.0,7.6,-0.2,1.0,6.6286333333333305,47.252496240601495,58.814666666666675,16.063071428571426,0.0,0.0,6.4886,45.36858823529411,0.0,0.0,5.541499999999999,0.0,0.0,79.08729268864889,0.0,0.07734101929677568
69,AS14.01,1584.0,8.0,-0.2,1.0,9.657141025641023,45.642241379310335,74.69255,10.628000000000002,0.0,0.0,8.1138,22.84466666666667,143.631,30.101999999999997,31.401249999999997,0.0,0.0,92.87459460464683,1.0,0.07174088489517204
70,AS14.01,1608.0,8.0,-0.5,1.0,18.509873684210522,41.215774193548384,63.8968,0.0,0.0,0.0,7.105000000000001,98.93540000000002,0.0,0.0,0.0,0.0,0.0,92.01867186650632,0.0,0.05673650345260512
99,AS14.02,0.0,6.333333333333333,0.0,0.0,7.005979591836735,18.28048484848485,88.39200000000001,0.0,0.0,0.0,21.47926315789473,10.681823529411766,0.0,0.0,0.0,0.0,1.0,24.65014633899781,1.0,
100,AS14.02,24.0,6.75,0.5,0.5,9.313234848484845,38.335967741935505,107.03766666666667,0.0,0.0,0.0,12.962374999999998,10.3028,0.0,0.0,0.0,0.0,1.0,38.23003101903338,0.0,0.16806841495032573
101,AS14.02,48.0,8.2,0.6,0.8,11.537626760563382,22.420136752136752,29.647666666666666,0.0,0.0,0.0,17.744400000000002,11.177052631578945,0.0,0.0,0.0,0.0,1.0,27.51506708162587,1.0,0.2194843842554376
102,AS14.02,72.0,6.8,0.4,0.4,11.430573529411765,32.87327848101265,16.344916666666663,0.0,0.0,0.0,17.589333333333332,9.562999999999999,17.723906249999995,0.0,0.0,0.0,1.0,35.616546013603916,1.0,0.31563175685064315
103,AS14.02,96.0,7.25,-0.5,0.75,12.013358108108111,31.68192647058823,14.818000000000001,0.0,0.0,0.0,10.857125,14.622000000000002,0.0,0.0,0.0,0.0,1.0,27.553603183655515,1.0,0.23902496021034733
104,AS14.02,120.0,7.5,-0.75,0.75,12.459793296089394,30.809508196721303,153.20133333333334,0.0,0.0,0.0,9.486,16.167541666666665,24.571999999999996,0.0,0.0,0.0,1.0,35.79948591010671,1.0,0.2896279249001075
105,AS14.02,144.0,6.5,-1.0,-0.5,9.019934579439248,21.791247058823537,36.828388888888895,0.0,0.0,0.0,10.801,10.754394736842105,20.01582051282051,0.0,0.0,0.0,1.0,26.079621508856796,1.0,0.44604368683290135
106,AS14.02,168.0,6.25,-1.0,0.0,7.645350427350427,25.86064583333334,22.829294117647056,0.0,0.0,0.0,15.466249999999999,19.110444444444443,21.526673076923082,0.0,0.0,0.0,1.0,32.11721277067848,1.0,0.2696971570335323
107,AS14.02,192.0,6.4,0.2,-0.2,12.061752808988768,21.475433333333335,10.7881,0.0,0.0,0.0,16.3616,17.907769230769233,0.0,0.0,0.0,0.0,1.0,17.113393437666968,0.0,0.15612466250149995
108,AS14.02,216.0,7.75,-1.25,0.75,7.8586134969325165,28.030416666666667,91.91779999999999,0.0,0.0,0.0,10.075,11.419,0.0,0.0,0.0,0.0,1.0,21.696515151226166,0.0,0.23051365485645378
109,AS14.02,240.0,7.2,-1.2,0.4,13.463131782945739,25.318507246376814,30.685799999999993,0.0,0.0,0.0,8.39,29.802055555555555,0.0,0.0,0.0,0.0,1.0,24.311470973107117,0.0,0.29395346240584214
110,AS14.02,264.0,7.25,0.0,0.5,8.804891666666666,32.93453846153848,40.89841666666667,0.0,0.0,0.0,25.966666666666665,10.17075,0.0,0.0,4.4775333333333345,0.0,1.0,25.358249992825268,0.0,0.22884900892215096
111,AS14.02,288.0,6.8,-0.6,0.6,9.751064814814814,18.86556060606061,13.3807,0.0,0.0,0.0,12.5669,17.531325,0.0,0.0,0.0,0.0,1.0,23.444362411563027,1.0,0.2615983280781396
112,AS14.02,312.0,7.25,-0.75,0.25,6.623937106918241,27.689605263157897,95.56233333333334,0.0,0.0,0.0,13.210249999999998,40.29646153846154,15.676374999999998,0.0,0.0,0.0,1.0,24.40129785503902,0.0,0.4324693550603951
113,AS14.02,336.0,7.0,-1.0,0.75,8.049864583333335,20.326121212121215,53.274750000000004,0.0,0.0,0.0,7.548533333333334,21.526733333333333,0.0,0.0,0.0,0.0,1.0,20.60846845953314,1.0,0.24188730879396783
114,AS14.02,360.0,7.2,-0.8,0.4,8.354218309859151,25.709686046511617,29.580416666666675,0.0,0.0,0.0,13.6235,18.75326666666667,0.0,0.0,0.0,0.0,1.0,26.910049074266592,1.0,0.15637292366427655
115,AS14.02,384.0,7.4,-0.2,0.8,22.6830406504065,21.682131147540986,15.395199999999999,0.0,0.0,0.0,20.712555555555554,11.242411764705881,14.555600000000002,0.0,0.0,0.0,1.0,20.231521454325485,1.0,0.26196053218905446
116,AS14.02,408.0,6.4,-0.6,-0.2,13.930567375886524,28.36493406593407,22.87546153846154,0.0,0.0,0.0,18.392,12.22696153846154,0.0,0.0,0.0,0.0,1.0,27.678084754674444,0.0,0.31912056179963355
117,AS14.02,432.0,5.75,-0.25,0.0,8.242201298701305,25.062558139534886,42.21438461538462,0.0,0.0,0.0,11.2264,13.60233333333333,26.524500000000003,0.0,0.0,0.0,1.0,27.232524329262816,0.0,0.32250583990998855
118,AS14.02,456.0,6.4,-1.2,0.2,10.483074766355143,24.954158536585368,18.316499999999998,0.0,0.0,0.0,14.885200000000001,17.665000000000003,0.0,0.0,0.0,0.0,1.0,24.194503316816114,0.0,0.22727035660896044
119,AS14.02,480.0,7.4,0.0,0.6,10.872705555555548,21.269177777777777,26.4828,0.0,0.0,0.0,12.612125,23.51009090909091,15.933533333333333,0.0,0.0,0.0,1.0,30.600314921437047,1.0,0.3219197224805253
120,AS14.02,504.0,4.5,-1.0,-1.25,9.448934426229506,28.472604651162786,7.609399999999999,0.0,0.0,0.0,7.50275,21.75233333333334,0.0,0.0,0.0,0.0,1.0,28.36498848871252,0.0,0.21520952016085246
121,AS14.02,528.0,6.8,0.0,0.6,15.288123711340205,35.85855737704919,81.99066666666667,0.0,0.0,0.0,17.691333333333333,24.392557692307694,0.0,0.0,0.0,0.0,1.0,32.01070321298415,0.0,0.13652373439609958
122,AS14.02,552.0,6.25,-0.25,0.5,8.585347826086952,22.400112359550562,27.639999999999993,0.0,0.0,0.0,13.4434,21.939758620689652,0.0,0.0,0.0,0.0,1.0,25.025472389408424,1.0,0.261951037621564
123,AS14.02,576.0,7.25,-0.5,0.25,8.97498113207547,27.506646341463398,33.012421052631574,0.0,0.0,0.0,12.279399999999999,22.640076923076926,0.0,0.0,0.0,0.0,1.0,25.075379750396625,1.0,0.24720984804489024
124,AS14.02,600.0,7.25,0.25,0.75,10.511709677419352,29.314376344086018,21.728875,0.0,0.0,0.0,28.2428,16.67079411764706,21.896625000000004,0.0,1.0225,0.0,1.0,31.69745060985472,1.0,0.2607506038432932
125,AS14.02,624.0,6.5,-0.5,0.5,10.531918367346936,21.147157894736846,24.162896551724135,0.0,0.0,0.0,22.688,13.318541666666663,15.773225000000002,0.0,0.0,0.0,1.0,24.836587069639524,1.0,0.42448142730843674
126,AS14.02,648.0,6.0,-2.0,-1.0,14.613343999999994,21.36291549295775,,0.0,0.0,0.0,11.015999999999998,26.198666666666664,18.109250000000003,0.0,3.4929999999999994,0.0,1.0,26.706708037940253,1.0,0.3783017333120428
127,AS14.02,672.0,7.2,-0.6,0.4,9.461351851851848,19.888813953488366,24.768000000000004,0.0,0.0,0.0,15.822400000000002,9.466999999999997,8.869222222222222,0.0,0.0,0.0,1.0,20.912221131416473,0.0,0.28982011828279997
128,AS14.02,696.0,8.0,0.75,1.0,10.124649999999997,27.61328787878788,5.633647058823529,0.0,0.0,0.0,7.060666666666666,18.939,0.0,0.0,6.799250000000001,0.0,1.0,28.885864593088638,1.0,0.18707405017212794
129,AS14.02,720.0,7.25,-0.5,0.5,8.188833333333335,8.387181818181817,4.9145,0.0,0.0,0.0,0.0,12.693,0.0,0.0,0.0,0.0,1.0,15.243588251226088,1.0,0.1736288831786874
130,AS14.02,744.0,6.666666666666667,-0.3333333333333333,0.3333333333333333,12.513299999999997,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.320999920368195,1.0,0.3532763532763534
131,AS14.02,768.0,6.5,0.25,0.0,2.0069999999999997,12.533666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.744999885559073,1.0,0.4700854700854705
132,AS14.02,792.0,6.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
133,AS14.02,816.0,5.666666666666667,-0.6666666666666666,-0.3333333333333333,10.09,24.113666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.66100001335155,0.0,0.5
134,AS14.02,840.0,5.0,-0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
135,AS14.02,864.0,5.5,-0.5,-0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
136,AS14.02,888.0,5.666666666666667,-1.3333333333333333,-0.3333333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,35.629,0.0,0.0,0.0,0.0,1.0,6.54000008106234,1.0,0.075
137,AS14.02,912.0,5.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714302
138,AS14.02,936.0,7.0,-0.5,-0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206897
139,AS14.02,960.0,9.0,-1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,AS14.03,0.0,9.0,1.0,2.0,15.277727272727276,22.267918918918916,31.533900000000003,0.0,0.0,10.046,36.2392,0.0,0.0,0.0,0.0,0.0,1.0,33.299080018997195,1.0,
169,AS14.03,24.0,7.8,0.8,1.0,12.68652631578947,13.099857142857147,23.187124999999995,0.0,0.0,0.0,14.869333333333332,0.0,24.077857142857145,0.0,4.35,0.0,1.0,36.7157916724682,1.0,0.1913883086450861
170,AS14.03,48.0,8.2,-0.2,1.2,12.962526315789477,15.700446808510634,20.98061445783133,36.364000000000004,0.0,40.4995,15.7205625,0.0,34.425625000000004,0.0,0.0,44.854,1.0,26.935596497435323,1.0,0.1002466983942117
171,AS14.03,72.0,7.8,-0.6,1.4,13.177999999999999,36.22755555555553,23.580923076923074,15.031,0.0,25.064999999999998,40.52461904761905,0.0,0.0,11.064,5.136,0.0,1.0,43.371403221161145,0.0,0.05851769265382444
172,AS14.03,96.0,7.8,-0.4,1.2,47.47704545454546,16.520227848101268,13.514160000000004,99.33999999999999,0.0,12.825090909090909,26.726,0.0,0.0,47.324,9.614333333333333,0.0,1.0,28.29188059870877,1.0,0.13276828552349199
173,AS14.03,120.0,8.25,0.5,1.0,5.649476190476191,14.713511363636355,17.837304347826088,29.047,0.0,5.171,10.382857142857144,0.0,6.42,3.8245,0.0,0.0,1.0,21.70454837814454,0.0,0.09115320114030408
174,AS14.03,144.0,7.75,0.25,0.5,21.011999999999997,15.026806451612908,12.281916666666662,0.0,0.0,6.7185,10.005333333333333,0.0,0.0,0.0,8.745000000000001,0.0,1.0,29.921636380932537,1.0,0.10319575369873081
175,AS14.03,168.0,8.0,-0.5,1.5,25.229636363636363,13.251816901408448,19.97531818181818,0.0,0.0,15.402000000000001,17.598285714285716,0.0,0.0,31.8935,7.045,0.0,1.0,28.764973435781698,0.0,0.10467928797906652
176,AS14.03,192.0,8.6,-0.2,1.6,9.655,7.6464,40.79400000000001,49.371,0.0,0.0,10.442499999999999,0.0,0.0,0.0,0.0,0.0,0.0,43.488288471331984,1.0,0.16337733775865063
177,AS14.03,216.0,8.4,-0.2,1.0,3.21725,15.687474358974363,29.140199999999993,0.0,0.0,26.284000000000002,15.504499999999998,0.0,0.0,35.266999999999996,0.0,15.977500000000001,1.0,27.726584153600257,0.0,0.16465071526667882
178,AS14.03,240.0,7.4,0.4,0.6,39.326846153846155,19.406734177215192,19.993741176470593,25.83033333333334,0.0,0.0,7.056142857142858,0.0,0.0,0.0,5.16,0.0,1.0,33.66294166644414,1.0,0.08363358459550868
179,AS14.03,264.0,7.6,0.4,0.4,49.42390909090909,12.064372881355931,17.5432,58.641000000000005,0.0,15.622499999999999,12.702124999999999,0.0,0.0,0.0,0.0,0.0,1.0,28.21473562580415,0.0,0.097414340146311
180,AS14.03,288.0,7.4,0.2,0.6,32.853769230769224,13.02473015873016,22.667568965517233,21.813,0.0,4.6747499999999995,9.8842,0.0,27.072499999999998,0.0,0.0,0.0,1.0,19.713460791344744,0.0,0.07868813828691651
181,AS14.03,312.0,7.8,0.0,1.0,10.292538461538463,11.23252459016393,23.476814814814816,9.012875000000001,0.0,0.0,10.137444444444446,0.0,0.0,20.192,14.598500000000001,0.0,1.0,21.836437499523164,0.0,0.08363645439998374
182,AS14.03,336.0,7.8,0.2,1.4,20.569766666666666,11.982896551724139,24.93754545454545,47.284,0.0,6.162999999999999,56.416875000000005,0.0,0.0,315.509,0.0,0.0,0.0,41.96680517939777,1.0,0.060297988968979414
183,AS14.03,360.0,7.6,1.2,1.0,9.742925925925924,16.573194029850747,23.10641818181819,0.0,0.0,35.49533333333334,10.143666666666666,0.0,9.848,0.0,0.0,0.0,1.0,29.987308499660895,0.0,0.11442793762963628
184,AS14.03,384.0,6.8,0.2,0.8,3.6876666666666664,28.09011538461539,34.68296103896107,0.0,0.0,0.0,11.485800000000001,0.0,0.0,23.094,0.0,0.0,0.0,54.627078104764244,0.0,0.07677201548523707
185,AS14.03,408.0,7.4,0.2,1.0,28.381476190476185,24.825624999999995,25.558470588235284,17.639400000000002,0.0,31.17025,8.009111111111112,0.0,0.0,27.587999999999997,0.0,0.0,1.0,46.12310869279114,0.0,0.14406393678902962
186,AS14.03,432.0,7.4,0.4,1.2,45.97526315789474,11.582440677966101,20.117492307692302,27.089000000000002,0.0,0.0,7.0912999999999995,0.0,0.0,11.128,0.0,0.0,1.0,22.630158537771642,1.0,0.1038308889653645
187,AS14.03,456.0,7.8,0.6,1.0,7.9476666666666675,10.912357142857141,17.89745454545455,15.8675,0.0,5.423333333333333,5.724615384615386,0.0,0.0,25.127,0.0,0.0,0.0,19.92946067017115,0.0,0.06796549246078488
188,AS14.03,480.0,7.4,0.4,1.0,51.844500000000004,21.178321428571437,23.34035087719299,0.0,0.0,5.2170000000000005,9.509200000000002,13.22,0.0,0.0,0.0,0.0,0.0,37.5436591072516,1.0,0.1080663991151945
189,AS14.03,504.0,7.6,0.2,1.0,17.026500000000002,19.527563218390803,38.39032727272727,17.149,0.0,4.58,29.50766666666667,0.0,0.0,28.343000000000004,4.513,0.0,0.0,44.55298875690845,0.0,0.12018808327176551
190,AS14.03,528.0,7.666666666666667,0.3333333333333333,1.0,6.5363125,15.309866666666666,53.145799999999994,0.0,0.0,0.0,6.9868,0.0,0.0,21.096,9.33,0.0,1.0,43.50083719297898,0.0,0.10269303012050864
191,AS14.03,552.0,7.4,0.2,1.0,173.93262500000003,44.909581395348816,43.48559459459458,0.0,0.0,35.76422222222223,36.939083333333336,0.0,0.0,0.0,0.0,0.0,1.0,66.88850722796673,1.0,0.07813754216620178
192,AS14.03,576.0,7.0,0.0,0.8,45.201950000000004,28.114645833333327,18.59143548387096,28.19,0.0,8.073,9.668000000000001,1.3888333333333334,0.0,11.225999999999999,17.303,0.0,0.0,31.102784814713875,1.0,0.06050750171258838
193,AS14.03,600.0,7.6,0.2,0.8,15.793478260869563,18.492107526881718,33.03646428571427,0.0,0.0,6.025,12.529375,0.0,0.0,12.082,0.0,0.0,1.0,31.2187795132164,0.0,0.09626728481392555
194,AS14.03,624.0,8.0,0.8,1.0,8.42203448275862,16.630983606557383,41.44123809523809,18.113,0.0,16.593,11.691999999999998,0.0,0.0,19.113999999999997,7.662000000000001,0.0,1.0,42.79262376303722,0.0,0.08703733659004786
195,AS14.03,648.0,7.25,0.25,0.75,50.45444444444446,17.50671794871795,13.80696428571429,86.288,0.0,0.0,7.595272727272728,0.0,0.0,101.287,15.6655,0.0,1.0,24.044863637391625,1.0,0.11727341648362863
196,AS14.03,672.0,7.5,0.0,1.0,47.339945945945956,41.59010344827586,58.06265517241379,0.0,0.0,26.26342857142857,4.2983636363636375,0.0,0.0,9.1335,7.954,0.0,1.0,65.14309375484781,0.0,0.07387608289940913
197,AS14.03,696.0,7.8,0.6,0.8,8.401714285714286,36.09965625,2.151774193548387,0.0,0.0,0.0,10.698800000000002,0.0,17.2585,0.0,0.0,0.0,1.0,30.039958337942753,1.0,0.18794425661644212
